,TWEET,USERNAME,DATE,TIME,MANUAL,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score
634,sure long wait times at the airport can be frustrating but when patients experience long wait times in healthcare it can lead to more disability more suffering and even death pleasecan we pay attention to the long wait times in healthcare too,AmitAryaMD,2022-06-14,12:38:12,0,negative,0.967001021,negative,0.913628221,sadness,0.998384356,positive,0.789085448,negative,0.442860305
635,remember that changed the name of sars to covid because sars sounded too scary million deaths later its clear that that was an error in judgment so i sincerely hope they choose a name that doesnt intentionally obscur the serious nature of the monkeypox virus,lisa_iannattone,2022-06-14,16:15:22,0,negative,0.96580559,negative,0.729993284,anger,0.344137222,negative,0.990693271,negative,0.367682099
636,excess burden of death is per persons within months of catching covid yes thats for the vaccinated when the vaccines were still decently matched to the circulating variants covid is a killer not a cold not a flu a killer when will the message get through,lisa_iannattone,2022-06-15,1:49:21,0,negative,0.755454898,negative,0.818232119,anger,0.852402866,negative,0.999974132,negative,0.395812273
637,i never lost any of my immunosuppressed patients to colds or the flu but ive lost a few to covid so the protection of healthcare workers and patients is a subject i feel very strongly about,lisa_iannattone,2022-06-15,19:07:09,0,neutral,0.662725031,positive,0.474669665,joy,0.957421899,positive,0.999382734,negative,0.354973853
638,agreed travel waits are inconveniences waits for health care are life and death we wont see our way out of this situation without new nurses doctors and staff lets accelerate their training now,JohnsonNeilG,2022-06-16,17:22:46,0,negative,0.942358553,negative,0.747913718,joy,0.835163593,negative,0.998702407,negative,0.424814433
639,malaria was rampant in parts of canada in the s many canadians lost their lives to malaria while building the rideau canal we eliminated it by the early s the us elimination effort began in  they were malaria free by ,lisa_iannattone,2022-06-16,18:09:40,1,negative,0.65864104,neutral,0.468825221,sadness,0.99419713,negative,0.992658436,negative,0.420670927
640,sending love to all the health workers who are working in packed ers amp hospitals still caring for patients while politicians dont care about them experiencing moral distress in a healthcare system under severe stressplease also send your love to a health worker today,AmitAryaMD,2022-06-17,12:28:20,0,positive,0.790279388,neutral,0.42020449,love,0.75662452,positive,0.9985165,positive,0.395029098
641,thats very stressful which portal rendez vous sant qubec you can try booking a sans rendezvous appointment in a gmfrseau,lisa_iannattone,2022-06-18,1:13:41,0,negative,0.953440487,negative,0.660520375,sadness,0.619173169,negative,0.895065248,neutral,0.375521928
642,many people have yet to be held accountable for the numerous errors made since  were on the same page we want accountability and being on the right side of one issue shouldnt absolve someone of responsibility for all of their other errors that led to preventable deaths,lisa_iannattone,2022-06-18,16:47:36,0,negative,0.9157781,negative,0.862243176,anger,0.436377436,negative,0.999331892,negative,0.398085684
643,instead of calls for accountability for both the mismanagement that led to one of the countrys worst death tolls and for the most egregious underreporting of covid deaths of any province she gets awards,lisa_iannattone,2022-06-18,17:20:56,0,negative,0.97657305,negative,0.945392132,sadness,0.872790515,negative,0.989248633,negative,0.412323654
644,always ask yourself am i treating my own anxiety or the infectionpatient,sebpoule,2022-06-19,22:23:48,0,neutral,0.741171062,negative,0.552127123,fear,0.769182324,negative,0.723002434,negative,0.445307195
645,fast is a simple way to remember how to check for signs of stroke and it can mean the difference between life and death learn the signs because every minute counts,HamHealthSci,2022-06-22,14:30:03,0,neutral,0.877432823,neutral,0.545768917,joy,0.819734454,positive,0.990270972,negative,0.345039338
646,rt  doctors working long hoursweekends amp vacations all in an effort to simply stay up to date and not be overwhelmed by each days workloadits that pressure that creates burnout and fatigue,allan_k_grillMD,2022-06-23,11:39:28,1,negative,0.907724202,neutral,0.488929302,fear,0.816198945,positive,0.837763071,negative,0.343080163
647,ive met patients with schizophrenia parkinsons nd trimester pregnancy diabetic foot ulcers new immigrants adhd nephrectomy depression crohns newborns and more thats this week alone all without a family doctor this is shameful and quite frankly horrific,minhas_andy,2022-06-24,14:17:27,0,negative,0.976152539,negative,0.961658895,sadness,0.994438767,negative,0.999351084,negative,0.463223487
648,allah will save you from it and from every distressamen,zikrejaana,2022-06-25,15:24:55,0,positive,0.7767995,neutral,0.735688448,sadness,0.556019843,positive,0.519771695,negative,0.398347586
649,i am so sorry for your loss and that of all the families of the people who were killed that day,RitaSuri27,2022-06-25,17:52:45,0,negative,0.890853107,negative,0.922160089,sadness,0.997250259,positive,0.787089944,negative,0.551720858
650,i had missed the everest project update tyveryhbsag loss results up to  at w likely driven by selection of lt qhbsag patients compared to swap pegan and osst trials  honestly im starting to be more open minded about pegifn,sebpoule,2022-06-27,2:31:03,0,neutral,0.676653504,neutral,0.591212571,joy,0.978864253,negative,0.757952571,negative,0.438503593
651,no one could have seen this coming is our governments favorite line they use it every time something entirely predictable that many people saw coming actually happens the deer in the headlights routine and sadly it keeps working bc the average person is underinformed,lisa_iannattone,2022-06-27,14:23:26,0,negative,0.954786241,negative,0.901740909,sadness,0.926070452,negative,0.991837323,negative,0.382495493
652,when they chose to let covid rip amp told you to do your own risk assessmentdid they tell you honestly that each successive infection increases the risk of adverse health outcomes hospitalizationsand even death,AmitAryaMD,2022-06-27,14:27:10,0,negative,0.926904202,negative,0.801632822,sadness,0.582526147,negative,0.998134315,negative,0.399493247
653,super sad for patients in ottawa valley  however this is an example of the risk and outcome of the systemic failure we have been sharing,arcandandrew,2022-06-28,17:12:55,0,negative,0.96222043,negative,0.952108502,joy,0.433674246,negative,0.997846127,positive,0.35214299
654,dont go there there are too many that would not accept brain death,ShaharLavi1,2022-06-28,21:52:47,0,negative,0.929588675,negative,0.914337635,sadness,0.772233725,negative,0.999980569,negative,0.419876575
655,nope monkeypox is not a mild illness very painful to the point of needing hospitalization for pain management in some cases leaves scars including on the face for many high death rate which is even higher in kids the use of mild to describe this virus is inappropriate,lisa_iannattone,2022-06-29,3:30:44,1,negative,0.974435329,negative,0.968669236,sadness,0.929897666,negative,0.999957561,negative,0.402400613
656,i had to take care of first days with us as a new colleague very stressful but seriously nothing more or less than usual thank you for asking,sebpoule,2022-06-29,14:11:33,1,neutral,0.677885115,neutral,0.460040361,sadness,0.949458778,negative,0.741426885,negative,0.424319685
657,healthcare salute thank you for your servicemoral injury amp moral distress in health care workers during covidattend this free virtual town hallthurs july   amlearn more  register,mcmasterchse,2022-06-29,15:32:43,1,neutral,0.594246984,positive,0.661748588,joy,0.970785499,positive,0.887969792,positive,0.477756411
658,stroke is the third leading cause of death in canada and more than occur each year do you know the signs of a our integrated stroke unit at provides access to best practice stroke care learn more,OakValleyHealth,2022-06-29,22:15:02,0,neutral,0.582467914,negative,0.697639704,joy,0.986287594,positive,0.789180756,negative,0.386445433
659, also once you remove sa from the chart portugal doesnt make ba look reassuring at all their wave may be receding but hospitalizations started to rise may  months ago months in and it isnt over yet with hospdeaths in the same ballpark as ba,lisa_iannattone,2022-07-02,14:02:34,0,negative,0.928227484,negative,0.566525578,joy,0.998654008,negative,0.970069706,negative,0.401450485
660,calling out isaac here because he usually isnt a minimizer but this post was biased towards minimization sa data isnt relevant for us and portugals ba wave is not reassuring wave receding after months  and hospitalizations deaths peaked at levels similar to omicron,lisa_iannattone,2022-07-02,14:36:19,0,negative,0.929085732,negative,0.77870214,joy,0.992503762,negative,0.999991417,negative,0.409698576
661,join us for our st town hall on moral injury and moral distress in health care workers where researchers will share findings from the project followed by a discussion  qampa with expert panelists a free virtual event july ,mcmasterchse,2022-07-02,15:55:00,0,neutral,0.868264377,neutral,0.830175161,joy,0.991320908,positive,0.979657829,positive,0.337826759
662,rt  amp  the fact that seniors are the ones most likely to experience severe illness amp death if they contract omicron underscores the importance of getting fully vaccinated and boosted,allan_k_grillMD,2022-07-04,2:24:38,0,negative,0.521068871,negative,0.478784323,joy,0.739500999,negative,0.839526892,negative,0.346893311
663,why do people think sars centrism is a virtuous position substitute in the other leading causes of death to see how ridiculous it soundsheart disease centristcancer centristgun violence centriststroke centristmotor vehicle accident centrist,lisa_iannattone,2022-07-06,13:24:31,1,negative,0.97815007,negative,0.882356405,joy,0.977013886,negative,0.985665619,negative,0.36474067
664,thats actually a perfect analogy for their current crusade against people being overcautious,lisa_iannattone,2022-07-06,13:39:34,0,positive,0.577271819,positive,0.489514589,anger,0.90329355,positive,0.977150202,positive,0.353646904
665,oh my goodness similar to many on this thread i am so happy for you and for the work you will continue to do as a womens health research advocate but so sad that youre leaving vancouver and ubc,catriona_hippma,2022-07-06,18:26:31,0,positive,0.918934643,positive,0.917748749,sadness,0.94211936,positive,0.965667427,negative,0.359715819
666,mysterious wave of rising noncovid excess deaths have they checked if they were positive for adenovirus on whole blood,lisa_iannattone,2022-07-07,4:06:30,0,negative,0.850512564,negative,0.782997668,fear,0.987497449,negative,0.999925733,negative,0.426180482
667,i support auscultas ring for bruits i lost a good friend to an exploding watermelon aneurysm,MatthewOughton,2022-07-08,1:47:01,0,negative,0.847218931,negative,0.643964827,sadness,0.998427987,positive,0.922072589,neutral,0.428734004
668,so hows the immunity  public health measures strategy working out for qatar looks pretty solid far fewer deaths than western countries and the added bonus of better protection from reinfections,lisa_iannattone,2022-07-08,5:40:36,0,positive,0.914016664,positive,0.765572846,joy,0.998292267,negative,0.999127448,positive,0.467510492
669,that said age is still the biggest difference between the two studies and even with a young cohort median age  reinfection still came with a risk of severe disease since there were severe outcomes including death for infections,lisa_iannattone,2022-07-08,12:04:21,0,negative,0.930514514,negative,0.726495385,sadness,0.921522975,negative,0.926243246,negative,0.487120628
670,hold on are we actually framing an excess burden of death of  and an excess burden of sequelae primarily cardiac pulmonary and clotting of   in  as not so bad because its even higher in those with severe acute illness,lisa_iannattone,2022-07-08,13:45:09,0,negative,0.73176831,negative,0.61705339,sadness,0.938704729,negative,0.971243322,negative,0.400716424
671,i will never subscribe to the idea that its other peoples job to accept illnessdeath so that i dont have to adapt instead of it being my job to adapt so that other people dont fall ill or die,lisa_iannattone,2022-07-10,18:11:30,0,negative,0.800423324,negative,0.872156084,sadness,0.971194148,negative,0.999261081,negative,0.377190173
672,this is from after the omicron wave had already passed at that point in time this data is of academic interest but doesnt help people protect themselves any tweets from novdec warning that the loss of ve and high transmissibility meant omicron would kill a lot of people,lisa_iannattone,2022-07-10,23:54:28,0,negative,0.821003556,negative,0.8421399,anger,0.876942754,negative,0.999973655,negative,0.415467352
673,rt  while omicron subvariants like ba are immune evasive it doesnt mean theyre totally invisible to the immune systemvaccines still protect against severe infection hospitalization and death,allan_k_grillMD,2022-07-11,19:04:42,0,neutral,0.737104952,neutral,0.648160636,fear,0.985788763,negative,0.94628036,neutral,0.335235476
674,new research shows that frail patients who dont speak english or french are  less likely to die in hospital when they have a physician who speaks the same language as themcommunicating with patients in their own language isnt just a luxury its a matter of life amp death,AmitAryaMD,2022-07-12,0:11:10,0,negative,0.849766195,neutral,0.53856647,sadness,0.927945733,negative,0.999121845,negative,0.397182256
675,very sadexactly what many have been warning about but the reality that canadas maid expansionists have ignored and turned a blind eye towill be talking about this with on at  et utc today,Psych_MD,2022-07-12,12:06:55,1,negative,0.961551726,negative,0.49283579,sadness,0.990570307,negative,0.982625365,negative,0.397975087
676,very sadexactly what many have been warning about but the reality that canadas maid expansionists have ignored and turned a blind eye towill be talking about this with on at  et utc today,Psych_MD,2022-07-12,12:10:31,0,negative,0.961551726,negative,0.49283579,sadness,0.990570307,negative,0.982625365,negative,0.397975087
677,the good news with vaccinations covid is causing fewer deaths in ltcthe bad news because governments chose to let covid rip were seeing more ltc outbreakselders suffering from social isolation from confinementamp worse staffing shortagesunacceptable,AmitAryaMD,2022-07-12,13:49:12,0,negative,0.911927938,negative,0.537093818,sadness,0.938991129,negative,0.998303175,negative,0.392853409
678,sadly many warned ab this for yrs amp faced sigt political backlash from ideologuesamp never ruled on expansion failed to appeal lower qc caseeg see  ,Psych_MD,2022-07-12,14:57:20,0,negative,0.902179241,negative,0.73007679,anger,0.760704756,negative,0.995695472,neutral,0.338373631
679,rt  death isnt the only outcome that matterseven without sending people to the hospital infections can lead to the persistent and in many cases disabling symptoms of long covida risk that vaccines seem to lower but not fully avert,allan_k_grillMD,2022-07-12,18:29:33,1,negative,0.81877321,negative,0.707120836,anger,0.311802149,negative,0.998623848,negative,0.374910146
680,since january  covid related deaths have been reported in quebec more than in  affecting mostly the elderly and most vulnerable sadly many of these deaths could have been prevented with effective sciencebased risk management,lisa_iannattone,2022-07-13,2:07:43,0,negative,0.940164328,negative,0.856524289,fear,0.92115283,negative,0.995173395,negative,0.506129861
681,only provinces in canada test all home deaths for covid quebec and manitoba and theyre the only provinces where excess deaths arent higher than counted covid deaths,lisa_iannattone,2022-07-13,11:51:31,0,negative,0.929943144,neutral,0.705223799,sadness,0.423458517,negative,0.992207229,negative,0.390256763
682,sorry your loss glad your friend could pass peacefully when dying from cancer most picture maid for such situatns even b expansion those with up to  yrs left to live could get maidpostc tho marginalized nondying are also seeking it for povertyv different,Psych_MD,2022-07-13,13:21:57,1,neutral,0.655174553,neutral,0.563573539,sadness,0.983099699,negative,0.946384132,negative,0.391556859
683, you call me alarmist while you claim its either suicide or maidwhat are your thoughts on this might see this as humane i see it abandoning people to death rather than helping them live with dignity,Psych_MD,2022-07-13,20:46:37,1,negative,0.875528157,negative,0.829482675,joy,0.946479499,negative,0.963368714,negative,0.392784417
684,its funny and sad however life expectancy has to do with nutrition exercise etc not with paying medical bills and there is a catch look at wait time for procedures in ontario nothing perfect need hybrid model universal care with add on private options,ShaharLavi1,2022-07-15,0:50:24,0,negative,0.843686521,negative,0.707564771,joy,0.998104572,negative,0.765874684,negative,0.367324412
685,oak valley healths dr jeya nadarajah participated in a covid study led by s dr rima styra investigating support for health care workers and psychological distress the study highlights the importance of support for health care workers now and beyond covid,OakValleyHealth,2022-07-15,12:23:20,0,neutral,0.78169018,neutral,0.661974907,joy,0.868912101,positive,0.994275033,negative,0.389002144
686,so very sad and tragic,AmitAryaMD,2022-07-18,14:11:29,0,negative,0.973948658,negative,0.956893742,sadness,0.996422946,negative,0.991771042,negative,0.530887127
687,whats the go to place when millions of canadians dont have a family doctor when our population is aging quickly but homecare amp ltc are always underfunded when governments let covid rip resulting in ongoing disability amp deaththe emergency departmentsee the problem,AmitAryaMD,2022-07-18,14:23:53,0,negative,0.977446854,negative,0.897162378,sadness,0.967802227,negative,0.707479358,negative,0.38954711
688,well the best os ever reported from crtsurgery is in the low  range at years and now we have os at and years in excess of  with chemoiosurgery also most common cause of death after curative intent local therapy in lung cancer is metastasis,DoctorJSpicer,2022-07-18,16:01:36,0,negative,0.924099684,neutral,0.504884899,joy,0.419725329,positive,0.894041955,negative,0.37079367
689,so true so sad and so unacceptable,AmitAryaMD,2022-07-18,23:13:16,0,negative,0.97482729,negative,0.969570518,anger,0.987220049,positive,0.681793571,negative,0.49168399
690,rt  there are many reasons for the backups pandemic protocols population aging more people without family physicians staffing burnout amp illness amp plenty of solutions all of which require more spending,allan_k_grillMD,2022-07-20,12:06:43,1,negative,0.921801567,negative,0.475272179,sadness,0.943588376,negative,0.90238452,negative,0.354724497
691,this is what losing the information war looks like a lot of preventable disease disability and death,lisa_iannattone,2022-07-22,2:21:06,0,negative,0.97509104,negative,0.947720289,joy,0.811218321,negative,0.999929547,negative,0.754181445
692,the collapse of healthcare looks like this the wait time for an ambulance for someone having headaches after falling and hitting their head red flag for a brain bleed was  hours this was a preventable death one of how many whats the plan ,lisa_iannattone,2022-07-22,21:43:43,1,negative,0.97935915,negative,0.888084948,sadness,0.427170396,negative,0.997860014,negative,0.397709191
693,two had spontaneous early miscarriages and one had a secondtrimester loss at weeks gestation the stillborn fetus had a generalised skin rash and monkeypox virus dna detected in fetal tissue umbilical cord and placenta confirming vertical transmission of mpxv,lisa_iannattone,2022-07-24,17:45:46,0,negative,0.654035449,negative,0.675495327,fear,0.892489493,negative,0.988253832,negative,0.371675968
694,i hate these games they play if covid is on your death certificate but not as the underlying cause then its listed as a contributory cause so covid is still one of the reasons they died,lisa_iannattone,2022-07-25,12:34:14,0,negative,0.982749581,negative,0.971480727,sadness,0.991629541,negative,0.999982715,negative,0.418274671
695,khaak mai dhondtay hai soona log ham nay soona supurd e khaak kiyaanwar masoods letter to his departed wife sadiqa anwar,zikrejaana,2022-07-25,15:50:15,0,neutral,0.976437509,neutral,0.81812942,sadness,0.996998429,positive,0.877680242,negative,0.452994585
696,while undergoing cancer treatment its extremely important to avoid excessive weight loss and dehydration that comes with not eating or drinking enough registered dietitian karen biggs offers helpful advice for our patients,HamHealthSci,2022-07-28,17:23:00,0,neutral,0.700025976,positive,0.562016726,joy,0.990891874,positive,0.997234523,negative,0.435325593
697,je ne crois pas que viser les personnes qui ont perdu confiance est la bonne faon de voir les choses a tombe la sp de gagner et de garder la confiance de la population comme on dit en anglais trust is earned in drops and lost in buckets,lisa_iannattone,2022-07-29,2:44:57,0,neutral,0.908923745,neutral,0.779768884,joy,0.692177653,positive,0.996800303,negative,0.373957127
698,yes a few people have the right answer in the repliesthis is scurvy other skin findings include bruises hematomas bleeding gums and tooth loss,lisa_iannattone,2022-07-31,3:38:23,0,negative,0.940836966,negative,0.499996066,sadness,0.687090397,negative,0.992907405,negative,0.436295718
699,please brush up on the precautionary principle and how the failure to apply it during both sars and sars led to infections hospitalizations disability and many deaths among healthcare workers and their families you can start with the report from canadas sars commission,lisa_iannattone,2022-08-02,2:15:29,0,negative,0.908229947,negative,0.679027736,fear,0.707013071,negative,0.999263704,negative,0.402913481
700,so far learning to live with covid has meantmass infection amp reinfectiona tsunami of disability with a collapsing healthcare systema higher death ratesure lets learn to live with covidbut shouldnt this mean actually doing something about it,AmitAryaMD,2022-08-02,15:44:34,0,negative,0.948282957,negative,0.755316436,sadness,0.975548506,negative,0.970947206,negative,0.407584041
701,so saddened by this news we need more action towards stopping the violence that continues to be inflicted upon indigenous women,minhas_andy,2022-08-03,3:40:05,1,negative,0.938056946,negative,0.928654015,sadness,0.982552409,positive,0.94402349,negative,0.536216259
702,on the one hand theyre told that their low risk kids dont need the covid vaccine when covid is a top leading cause of death in children and on the other hand theyre told to vaccinate against infections that arent currently circulating and cause zero hospdeaths here,lisa_iannattone,2022-08-03,13:05:12,0,negative,0.769814193,negative,0.728229046,anger,0.496361226,negative,0.669498146,negative,0.365472734
703,the contradiction is not lost on parents and is increasing vaccine hesitancy among some the messaging has been incredibly damaging and the lack of public health promotion for the finally recently approved covid vaccines for  year olds is adding ever more fuel to that fire,lisa_iannattone,2022-08-03,13:05:12,0,negative,0.93276006,negative,0.932824254,sadness,0.491155922,negative,0.999689102,negative,0.455979586
704,when the mindset was the prevent all preventable hospitalizations and deaths the childhood vaccination program made sense to parents we need to set our goals straight again with urgency,lisa_iannattone,2022-08-03,13:07:46,0,neutral,0.616120636,neutral,0.663047552,joy,0.963827133,positive,0.972052813,negative,0.371035039
705,with mental health issues in kids on the rise our is testing a new program to help youth at risk of selfharm and suicide,HamHealthSci,2022-08-04,14:21:01,0,negative,0.495943755,neutral,0.603959978,fear,0.890907347,positive,0.885594666,negative,0.457682848
706,the pandemic has highlighted the challenges associated with burnout in health care professionals lets keep sharing ideas on how to minimize this risk ,allan_k_grillMD,2022-08-06,12:13:16,0,negative,0.8300578,neutral,0.599238276,joy,0.433217406,positive,0.987149179,negative,0.381666362
707,remember me when the truth becomes alone alone and sadimam hussain ibn ali,zikrejaana,2022-08-07,10:19:14,0,neutral,0.901853561,neutral,0.744608879,sadness,0.989450276,positive,0.9966923,neutral,0.420487255
708,proud of our juravinski team and their ongoing compassionate care  even during times of great stress no matter what they will do their best to care for you,JohnsonNeilG,2022-08-08,18:13:56,1,positive,0.991112649,positive,0.952864468,love,0.994702637,positive,0.998191297,positive,0.524341822
709,sending you and your family lots of love yvette terribly sorry for your loss,DrJMcGinnis,2022-08-09,5:33:24,0,positive,0.493215889,positive,0.489067316,sadness,0.996385932,positive,0.990590096,negative,0.37168774
710,rt  mental health resources for burntout workers will only be bandaid solutions if the environmentdoesnt also changeits important to speak with healthcare workers to understand whats causing burnout in each organization,allan_k_grillMD,2022-08-11,20:21:26,0,negative,0.911280036,negative,0.477766395,joy,0.402656764,negative,0.905690014,negative,0.392082065
711,prescribed by my gpon it x approximatively yit slowed down the hair loss and im pretty sure its better than before hard to tell if its in my head for more precision about side effect you can ask hahaha,sebpoule,2022-08-14,19:30:26,0,positive,0.608729482,positive,0.869783044,joy,0.99269706,positive,0.998365223,negative,0.362514406
712,reminder the ontario government is rewarding new beds amp more  to the very same private forprofit longterm care corporations that had the worst covid death ratesdoes this sound like a government that wont privatize other areas of the healthcare system to you,AmitAryaMD,2022-08-15,13:06:09,0,negative,0.904384434,negative,0.626978159,joy,0.917284369,negative,0.999261916,negative,0.438149273
713,false reports about the virus are causing high levels of anxiety sadly true,sebpoule,2022-08-15,23:09:38,0,negative,0.977321804,negative,0.949700415,fear,0.746985614,negative,0.97819829,negative,0.479247361
714,we know this is stressful for patients and our teams who are doing their best to provide care in the face of unrelenting strain there are many factors that may lead to these care delays and postponements including the following ,HamHealthSci,2022-08-19,19:08:44,1,negative,0.866838336,negative,0.730366528,sadness,0.994567037,negative,0.668303967,negative,0.348113298
715,and often with multipleprolonged antibiotics treatments before amputationand sometimes iv gt po for no reason picc line adverse event false positive gallium scan job  loss because of many appointments,sebpoule,2022-08-21,11:25:20,1,negative,0.904812574,negative,0.659294963,sadness,0.852062583,positive,0.928424954,negative,0.468010604
716,the mystery of lost periods during the holocaust  psychology today,DrLoriBrotto,2022-08-21,18:26:12,0,neutral,0.779823065,neutral,0.652904332,fear,0.435499817,positive,0.999090433,negative,0.3528983
717,excellent caveatnone the less the clip that you show demonstrates depressed lv systolic function not because of the epss which you demonstrate very nicely how in this situation it cannot be relied on the low ef here is evident by looking at wall excursion,A_F_Hegazy,2022-08-22,18:09:52,0,neutral,0.812316418,positive,0.514446795,sadness,0.997798979,positive,0.979553819,negative,0.368711025
718,rt  when you factor inthe regular ailmentsthe slips and fallsa covid season flu season other respiratory virusesplus understaffing in health caresadly were going to have a bit of a challenging winter ahead of us,allan_k_grillMD,2022-08-22,23:55:36,1,negative,0.825208783,negative,0.579627514,joy,0.960555375,negative,0.795469224,negative,0.336258322
719,an excellent read excess deaths often used to support ones narrative some claim it is all covidrelated missed cases nonacute sequalae others say lockdownrelated others blame the vaccines the association with overcrowding and delay in care is quite convincing to me,DocDominik,2022-08-23,15:47:02,0,negative,0.910185277,neutral,0.49487707,joy,0.86498642,positive,0.990853906,negative,0.409892172
720,time to start preparing for  we have lots of video resources to help routines vaccinations anxiety bullying and tons more we hope we can help with a smooth transition to the classroom,mch_childrens,2022-08-24,16:21:01,0,positive,0.670062304,positive,0.817560494,joy,0.366238356,positive,0.99659425,positive,0.417286694
721,why depression in women is so misunderstood,DrLoriBrotto,2022-08-25,14:30:01,0,negative,0.957988381,negative,0.863060832,sadness,0.67515713,negative,0.998502254,negative,0.536270082
722,its that time of year again time to start preparing for  to help families with a smooth transition our has developed a great videos series on a wide variety of topics like routines vaccinations anxiety and more,HamHealthSci,2022-08-25,16:05:02,0,positive,0.660888672,positive,0.934245288,joy,0.998358786,positive,0.999434054,positive,0.459201068
723,we know youre sad to see the end of summer but its time to start preparing your kids for  routines vaccinations being an ally anxiety and lots more check out our video series to help with a smooth transition,mch_childrens,2022-08-25,16:23:00,0,neutral,0.768309474,positive,0.575860977,joy,0.997813225,positive,0.960907042,negative,0.406863064
724,its that time of year again time to start preparing for  to help families with a smooth transition our has developed a great videos series on a wide variety of topics like routines vaccinations anxiety and more,HamHealthSci,2022-08-28,19:57:00,0,positive,0.660888672,positive,0.934245288,joy,0.998358786,positive,0.999434054,positive,0.459201068
725,does your child experience schoolrelated anxiety watch our video to learn how you can help,mch_childrens,2022-08-30,13:19:53,0,neutral,0.640853107,neutral,0.700487137,joy,0.879894853,negative,0.936529517,negative,0.455891579
726,its that time of year again time to start preparing for  to help families with a smooth transition our has developed a great videos series on a wide variety of topics like routines vaccinations anxiety and more,HamHealthSci,2022-08-30,14:48:02,0,positive,0.660888672,positive,0.934245288,joy,0.998358786,positive,0.999434054,positive,0.459201068
727,today is national overdose awareness daydid you know opioid overdosing is the third leading cause of death in ontarioharsit patel clinical pharmacist in the emergency department explains how to use a naloxone kit to save lives,HamHealthSci,2022-08-31,13:19:34,0,negative,0.48520419,neutral,0.537789226,joy,0.391352564,negative,0.960348189,negative,0.381290048
728,its that time of year again time to start preparing for  to help families with a smooth transition our has developed a great videos series on a wide variety of topics like routines vaccinations anxiety and more,HamHealthSci,2022-09-01,17:29:01,0,positive,0.660888672,positive,0.934245288,joy,0.998358786,positive,0.999434054,positive,0.459201068
729,this march three weeks before her third birthday mackenzie passed away with her loved ones by her side it was a long and difficult six months for the entire family from the first signs of cancer to her death read her story,mch_childrens,2022-09-01,19:57:01,1,neutral,0.682617366,negative,0.746659756,sadness,0.995537758,negative,0.998687565,negative,0.407186449
730,my sad coffee mug waiting for your new logo,sebpoule,2022-09-03,11:16:53,0,negative,0.824668288,neutral,0.502756536,sadness,0.94082284,negative,0.992742777,neutral,0.374044865
731,rt  its very important to step away from chromebooks and get back to collaborating in small groups dialoguing and manipulating materialsthats key because of the learning loss that weve experienced these last couple of years,allan_k_grillMD,2022-09-04,13:06:55,0,neutral,0.51785028,neutral,0.563698888,anger,0.423044771,positive,0.907089949,negative,0.352669239
732,three weeks before her third birthday mackenzie passed away with her loved ones by her side it was a long and difficult six months for the entire family from the first signs of cancer to her death read her story,HamHealthSci,2022-09-04,14:52:01,1,neutral,0.5813362,negative,0.756126881,sadness,0.99546057,negative,0.998620749,negative,0.411764979
733,its that time of year again time to start preparing for  to help families with a smooth transition our has developed a great videos series on a wide variety of topics like routines vaccinations anxiety and more,HamHealthSci,2022-09-04,23:02:00,0,positive,0.660888672,positive,0.934245288,joy,0.998358786,positive,0.999434054,positive,0.459201068
734,im so sorry for your loss ,AmitAryaMD,2022-09-07,18:28:18,0,negative,0.81605649,negative,0.683654308,sadness,0.997115254,negative,0.9039222,negative,0.339400798
735,so sad to watch how the extremists on the one side claim the queen passed away because of covid on the other side they claim it was because of the covid vaccine can people not simply express their feelings and accept that there is more in life than covid and vaccines,DocDominik,2022-09-08,18:56:13,0,negative,0.96912092,negative,0.91253525,sadness,0.910314083,negative,0.987616479,negative,0.456130087
736,i take these results hbsag loss andor hbeag loss with a grain of salt until they show me baseline quantitative hbsag in both groupsalso im not sure a difference of non detectable hbv dna is clinically significant tdf will probably get there with more time,sebpoule,2022-09-09,14:45:30,0,neutral,0.817256689,neutral,0.74101156,joy,0.996617138,negative,0.942740202,negative,0.410067737
737,anecdotally i did see more hbsag loss with taf,sebpoule,2022-09-09,15:04:10,0,negative,0.614111543,neutral,0.70078361,anger,0.757872641,negative,0.985953629,negative,0.516612053
738,wish i could be there to sign in person my condolences to the monarchs entire family and you to dear lieutenant governor on this enormous loss,DrLoriBrotto,2022-09-09,21:19:37,1,neutral,0.74871707,neutral,0.561000347,joy,0.908198476,negative,0.782732189,negative,0.363796651
739,we are so sorry to hear about your loss,HamHealthSci,2022-09-10,15:43:54,0,negative,0.724842668,negative,0.521298409,sadness,0.998200178,negative,0.818357587,negative,0.543539047
740,i am sorry to hear of your loss i hope the memories of a life lived encourages you at this time,JohnsonNeilG,2022-09-10,18:11:29,0,neutral,0.731500924,positive,0.510511398,joy,0.988981664,positive,0.991620064,negative,0.404578805
741,our flags remain lowered in honour of her majesty queen elizabeth ii today we also recognize firefighters national memorial day and remember those who have lost their lives in the line of duty,HamHealthSci,2022-09-11,13:10:02,0,positive,0.716100156,positive,0.489808828,sadness,0.996128678,positive,0.986320317,negative,0.376099378
742,in my opinion there is a big difference between not caring about monarchs versus abusing a death of someone in this case the passing of a monarch for one owns benefitentertain their echo chamber with ones covid and vaccine believes,DocDominik,2022-09-12,15:41:08,0,negative,0.874616265,neutral,0.521121442,love,0.992599368,negative,0.935911238,neutral,0.36243394
