,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,TWEET,USERNAME,DATE,TIME,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
593,593,593,593,reading about  touch has benefits of promoting trust influencing better  stress hormone levels meeting needs of body mind amp spirit decreasing vulnerability of patients we need to get back to safely allowing touch during ,clairehsnyman,2021-03-16,21:14:56,positive,0.5268877148628235,positive,0.8033855557441711,joy,0.9725659489631652,positive,0.9824934601783752,positive,0.4324630796909332,positive
594,594,594,594,i agree its been quite a while since i had a preceptor but it was never okay to comment on a learners breasts it is such a privilege to feel safe while learning or walking or living and sadly women dont have that privilege,doreen_rabi,2021-03-17,00:17:32,neutral,0.7717375159263611,negative,0.5360091924667358,joy,0.9989249110221864,positive,0.9732603430747986,negative,0.4022053778171539,negative
595,595,595,595,synthesizing the evidence for ketamine and esketamine in treatmentresistant depression an international expert opinion on the available evidence and implementation  american journal of psychiatry,JDRichardsonMD,2021-03-17,21:27:23,neutral,0.9663698077201844,neutral,0.884171187877655,joy,0.916498064994812,positive,0.999333679676056,negative,0.3785335719585418,neutral
596,596,596,596,course and predictors of major depressive disorder in the canadian armed forces members and veterans mental health,JDRichardsonMD,2021-03-18,18:27:20,neutral,0.7300898432731628,neutral,0.5082215070724487,sadness,0.4908745884895324,positive,0.9986934065818788,negative,0.4520388543605804,neutral
597,597,597,597,in his latest  reflects on the burnout and exhaustion of doctors during this pandemic noting that whether doctors are asked to deliver vaccines or not they all play a critical role in bringing this pandemic to an end,DoctorsOfBC,2021-03-19,17:00:22,neutral,0.5106064081192017,neutral,0.6295570135116577,anger,0.7229769825935364,positive,0.9043750166893004,negative,0.3719673454761505,neutral
598,598,598,598,model sr with a total of km  every one of them a joy to drive  logged so far oh yes and we live in canada eh no range anxiety at all,awruddiman,2021-03-20,03:09:43,neutral,0.9257605671882628,positive,0.9395204782485962,joy,0.594767153263092,positive,0.9997829794883728,negative,0.3739854991436004,positive
599,599,599,599,i am thinking of you dennis and the loss of your friend,snewbery1,2021-03-20,20:46:07,neutral,0.7871228456497192,neutral,0.4978518187999725,sadness,0.997879147529602,positive,0.7800417542457581,negative,0.4999581575393677,neutral
600,600,600,600,all vaccines are safe and equally effective in preventing severe illness hospitalization and death youll be equally protected getting the first vaccine thats available to you,DrNGrewal,2021-03-21,00:04:58,positive,0.8503484725952148,positive,0.7876579165458679,joy,0.9974746108055116,positive,0.9981538653373718,positive,0.4024882018566131,positive
601,601,601,601,navroz mubarak sadie,AnizKhalfan,2021-03-22,00:48:22,neutral,0.969391405582428,negative,0.4918380677700043,anger,0.8665931820869446,positive,0.6518001556396484,negative,0.3756496012210846,negative
602,602,602,602,i am so saddened by davids death i have benefited from his wise guidance on many occasions and am grateful for the opportunities i had to come to know him in small ways my heart breaks for his partner and s  and his family,snewbery1,2021-03-22,15:29:04,positive,0.5747355818748474,positive,0.6215929388999939,joy,0.9169517159461976,positive,0.9838266968727112,negative,0.4707266986370086,positive
603,603,603,603, we may not have a cure for the diseasecondition but we do have a cure for the loneliness social support socialpeer support  just like me without my network my journey would have been a different story to tell,clairehsnyman,2021-03-22,21:30:44,neutral,0.7977684736251831,neutral,0.5725806355476379,joy,0.833499550819397,positive,0.926546275615692,negative,0.4160298705101013,neutral
604,604,604,604,in bc the government has extended the wait time benchmark from consult to surgery from weeks to weeks for ortho patients during covid up to a year in a state worse than death is benchmark in healthcare should months have ever been ok,DocMcConks,2021-03-23,13:55:40,neutral,0.6091393232345581,negative,0.7689170837402344,joy,0.9952237010002136,negative,0.9985684156417848,negative,0.3551101684570312,negative
605,605,605,605,covid impacts young people too theyre sadly not immune from death starting to see a noticeable uptick in younger age groups with serious illness amp hospitalization from covid all across canada,DrNGrewal,2021-03-23,15:15:07,negative,0.8706475496292114,negative,0.920931041240692,joy,0.5584308505058289,positive,0.8156110644340515,negative,0.4441240131855011,negative
606,606,606,606,subthreshold posttraumatic stress disorder as a risk factor for posttraumatic stress disorder ,JDRichardsonMD,2021-03-24,02:26:05,negative,0.7235456705093384,negative,0.6841676831245422,fear,0.723503828048706,negative,0.9518241286277772,negative,0.3529354333877563,negative
607,607,607,607,critical illness  social isolation  high dose steroid  a generally troublesome combination for  chronic underfunding of mental health coupled w increasing mental health distress in the community patients were doomed to be undersupported ,doreen_rabi,2021-03-24,15:46:28,negative,0.9731413722038268,negative,0.8697455525398254,sadness,0.9927883744239808,negative,0.9342839121818542,negative,0.4214862883090973,negative
608,608,608,608,synthesizing the evidence for ketamine and esketamine in treatmentresistant depression an international expert opinion on the available evidence and implementation  american journal of psychiatry,JDRichardsonMD,2021-03-25,02:23:03,neutral,0.9663698077201844,neutral,0.884171187877655,joy,0.916498064994812,positive,0.999333679676056,negative,0.3785335719585418,neutral
609,609,609,609,has relaunched its burnout survey to understand the impact of covid on physician burnout help assess how covid has impacted physician burnout in ontario,PEAKMD,2021-03-25,11:30:43,neutral,0.749912440776825,neutral,0.8935582637786865,sadness,0.7406616806983948,negative,0.6568009853363037,negative,0.3997268974781036,negative
610,610,610,610,dementia mild cognitive impairment tied to suicide risk,JDRichardsonMD,2021-03-25,11:55:07,negative,0.9415915608406068,negative,0.730961263179779,fear,0.6947919726371765,negative,0.9957733750343324,negative,0.613623321056366,negative
611,611,611,611,postmarketing data show no new safety signals associated with use of esketamine nasal spray for depression via,JDRichardsonMD,2021-03-25,13:39:30,negative,0.5370513796806335,negative,0.5114573240280151,fear,0.659049391746521,negative,0.9987008571624756,negative,0.3991792201995849,negative
612,612,612,612,disentangling the symptomlevel nuances in comorbid posttraumatic stress disorder and problematic alcohol use in northern irish military veterans a network analysis,JDRichardsonMD,2021-03-26,11:55:27,neutral,0.6203598380088806,neutral,0.5044719576835632,sadness,0.970394253730774,negative,0.7264959216117859,negative,0.4065569639205932,negative
613,613,613,613,academia tricks you into thinking that you have a moral imperative to be an academic clinician your lifestyle is offset by income loss and youre welcome in itthen academia will take everything from you and most of the work you will find is not compensated,BirthControlDoc,2021-03-28,17:08:56,negative,0.642810046672821,negative,0.5728661417961121,joy,0.940202295780182,negative,0.9996649026870728,negative,0.4778283238410949,negative
614,614,614,614,completely agree sadly many hospitals dont provide wifi to patient rooms amp cell coverage can be patchy isolation and the loss of connection that goes w it when you cant breath is horrific we need to make every effort to connect amp comfort patients,doreen_rabi,2021-03-29,02:21:58,negative,0.9695411920547484,negative,0.8463482856750488,sadness,0.9899379014968872,negative,0.9985029697418212,negative,0.3649920225143432,negative
615,615,615,615,more under americans report anxiety depression during pandemic  cdc,JDRichardsonMD,2021-03-29,14:45:27,negative,0.8398371338844299,negative,0.6933934688568115,fear,0.9315362572669984,negative,0.9927029609680176,negative,0.4201460480690002,negative
616,616,616,616,im prolife because i reduce teen suicide trans care prevent cancer hpv vaccination prevent death and reduce complications of unintended pregnancy birth control and save the lives of people dying from pregnancy complicationswhat the fuck are you doing,BirthControlDoc,2021-03-29,23:47:22,negative,0.9667763113975524,negative,0.6757383942604065,sadness,0.9930094480514526,positive,0.9869828224182128,positive,0.3777630627155304,negative
617,617,617,617,hrt is sadly missing from so many conversations about hormone riskthe clot risks of hrt are by and large less than birth control age becomes a risk factor for clots but the az vipit clots were more likely in younger people,BirthControlDoc,2021-03-30,20:52:14,negative,0.9502522349357604,negative,0.7115301489830017,sadness,0.9018931984901428,negative,0.9938904047012328,negative,0.4113465249538421,negative
618,618,618,618,yes one of the challenges for sure with is what are we missing by providing virtual care and how do we mitigate for these lost opportunities,clairehsnyman,2021-03-31,01:04:45,negative,0.8354653120040894,negative,0.5373460054397583,sadness,0.9984111785888672,positive,0.9856491088867188,negative,0.4066182076931,negative
619,619,619,619,my heart goes out to her and family any pandemicrelated death this one included is a tragedyi would tell her and her family that her death was not in vain and the more we learn the more we can prevent future harm for this reason we must spread truth not fear,BirthControlDoc,2021-03-31,01:54:36,neutral,0.6845397353172302,neutral,0.4924005270004272,sadness,0.9969524145126344,positive,0.9373804330825806,negative,0.4185335338115692,neutral
620,620,620,620,i read the article thank you en franais no less not all pandemic deaths are directly related to infectionpeople should absolutely decide whether the risk of vaccination outweighs benefit but i have a duty to provide people with the best available information be well,BirthControlDoc,2021-03-31,02:01:51,neutral,0.8873605728149414,neutral,0.5908123850822449,joy,0.9962054491043092,negative,0.9630113840103148,negative,0.3633415102958679,negative
621,621,621,621,psa people with can look well but anxiety can cause such acute internal discomfort you would do almost anything to make it stop anxiety can look like nervousness or low confidence but it is more complex pls dont dismiss it as a quirk,doreen_rabi,2021-03-31,15:49:52,negative,0.5086463093757629,negative,0.4771933257579803,joy,0.9835284948349,negative,0.6934406161308289,negative,0.3613280653953552,negative
622,622,622,622,care is not dismissing concerns threatening a loss of rights unless you comply it is not being told you are irrational and careless when you exert your power over another you are oppressing them not caring for them,doreen_rabi,2021-03-31,16:07:42,negative,0.8659921884536743,negative,0.8646731376647949,anger,0.6527876257896423,negative,0.7943617701530457,negative,0.3542555570602417,negative
623,623,623,623,mdmafacilitated cognitivebehavioural conjoint therapy for posttraumatic stress disorder an uncontrolled trial,JDRichardsonMD,2021-04-01,18:33:43,neutral,0.9411506056785583,neutral,0.6601425409317017,fear,0.9757621884346008,positive,0.544174313545227,negative,0.4559016525745392,neutral
624,624,624,624,maybe youve read their stories but clicking on a sad headline while you drink a cup of coffee at your kitchen table will never modify your behavior in the same way as having to pull a sheet over a face ,DrRFernandez,2021-04-02,19:32:05,negative,0.956227481365204,negative,0.7938540577888489,sadness,0.9943325519561768,negative,0.9997488856315612,positive,0.4516004025936126,negative
625,625,625,625,million years of potential human life lost,DrRFernandez,2021-04-02,20:09:13,negative,0.9583190083503724,negative,0.8345478773117065,sadness,0.9864411950111388,negative,0.9680423736572266,negative,0.7222798466682434,negative
626,626,626,626,i cried for the loss of my mom but also for other losses  relatives friends patients and patients families crying permitted my transition from an in control competent doctor to a mourning daughter a yr md identity is hard to shake it was healing it is healing,KimKellyMD,2021-04-02,22:19:33,neutral,0.8170289397239685,neutral,0.510309100151062,joy,0.994999885559082,positive,0.9974300265312196,negative,0.3926472961902618,neutral
627,627,627,627,this amp the replies in a heirarchical system such as medicine leaders must know what looks like and call it outsadly reporting isnt safe bc it is easier to gaslight our colleagues than call someones actions racist this must change for all our sakes,doreen_rabi,2021-04-03,01:22:18,negative,0.91973876953125,negative,0.851447343826294,anger,0.9943049550056458,negative,0.5826640725135803,negative,0.3790105283260345,negative
628,628,628,628,painted hearts each for a life lost to covid in britain,DrAlisonHarris,2021-04-03,06:07:20,negative,0.5845189094543457,negative,0.7155441045761108,sadness,0.9922824501991272,positive,0.9984846711158752,negative,0.398829698562622,negative
629,629,629,629,remember that cases hospitalizations and deaths will continue to rise as these infections and outcomes were baked in a week agothis does not mean your efforts to reduce case counts is for nothing we are saving hundreds of future lives right nowwe can do this,BirthControlDoc,2021-04-03,15:12:12,neutral,0.7132502794265747,negative,0.5206791758537292,joy,0.9759625792503356,negative,0.961903750896454,negative,0.4564277529716491,negative
630,630,630,630,i would have thought so but saw many stories of families in the us who lost loved ones to covid and it didnt seem to change their minds or so many gop members infected but party overall went maybe different in canada but im losing faith fast,kselandMD,2021-04-04,03:08:11,negative,0.9252694249153136,negative,0.8116597533226013,sadness,0.995020627975464,negative,0.9999220371246338,negative,0.3728623986244201,negative
631,631,631,631,thanks for highlighting the emotional toll is having on students teachers amp families in schools,doreen_rabi,2021-04-04,18:06:33,neutral,0.7698489427566528,neutral,0.5539383888244629,sadness,0.9891279339790344,positive,0.992006242275238,negative,0.4105948507785797,neutral
632,632,632,632,sleepfocused treatment in patients with ptsd leads to decreased depressive symptoms inflammation via,JDRichardsonMD,2021-04-05,13:25:13,negative,0.7092357873916626,neutral,0.6595814228057861,sadness,0.9904518127441406,negative,0.7568261027336121,negative,0.4497575461864471,negative
633,633,633,633,mental illness tied to worse covid outcomes including death via,JDRichardsonMD,2021-04-05,13:33:31,negative,0.969027578830719,negative,0.9527602195739746,fear,0.5521000623703003,negative,0.9999029636383056,negative,0.7327145934104919,negative
634,634,634,634,phase made sense stabilize deaths in ltc stabilize the healthcare workforce outbreaks sent hundreds of workers home and vaccinate high mortality risk peoplethen it sort of got messy and each level of govt blames another without repair,BirthControlDoc,2021-04-05,13:42:34,neutral,0.5011442303657532,negative,0.7420547008514404,sadness,0.9922441840171814,positive,0.7162558436393738,negative,0.3892807960510254,negative
635,635,635,635,using the rest of my emotional energy today to send love to everyone suffering or healing from a nonpandemicrelated trauma,BirthControlDoc,2021-04-05,15:35:30,positive,0.6948608160018921,positive,0.6984014511108398,sadness,0.9972922205924988,positive,0.9994638562202454,positive,0.4007219672203064,positive
636,636,636,636,were barrelling towards premature death and disability for so many people young and old totally preventable tragedies if our govt wont protect us with paid sick days and true lockdowns its up to us to save each other stay home if you can be safe ,bechardmel,2021-04-05,23:33:19,negative,0.9374529123306274,negative,0.7679574489593506,joy,0.9960635304450988,negative,0.9998151659965516,negative,0.3643728196620941,negative
637,637,637,637,laurentian university dissolves relationship with federated universities to save millions as it restructures  cbc news im deeply saddened for thornloe huntington and uofs and for the program in particular ,snewbery1,2021-04-06,00:13:39,neutral,0.7374102473258972,negative,0.7233970761299133,sadness,0.9984105825424194,negative,0.9877418279647828,negative,0.3818534314632416,negative
638,638,638,638,drinking to cope with posttraumatic stress a nationally representative study of men with and without military combat experience,JDRichardsonMD,2021-04-06,12:09:36,neutral,0.9184917211532592,neutral,0.7948424220085144,joy,0.7308966517448425,positive,0.9978938698768616,negative,0.4504035711288452,neutral
639,639,639,639,reading lots of mammos of vaccinated folks recently and sadly no exciting lymph nodes,kselandMD,2021-04-07,17:47:47,negative,0.911450445652008,negative,0.903098165988922,joy,0.998375654220581,negative,0.72802734375,negative,0.3554525971412658,negative
640,640,640,640,i have mixed feelings about lockdownin the hospital i intubate people hungry for air as the disease destroys their lungsin my clinic i see people hunger for life i have never before seen such fear depression suicidality and theyre younger every week,DocSchmadia,2021-04-07,22:37:07,negative,0.9851245284080504,negative,0.9701399207115172,fear,0.6230425238609314,negative,0.9685170650482178,negative,0.4283100664615631,negative
641,641,641,641,stress on the front lines of covid,JDRichardsonMD,2021-04-08,02:16:03,negative,0.9687421917915344,neutral,0.5124762654304504,anger,0.618255078792572,negative,0.5773131251335144,neutral,0.3699904382228851,negative
642,642,642,642,impacts of morally distressing experiences on the mental health of canadian health care workers during the covid pandemic,JDRichardsonMD,2021-04-08,02:21:32,negative,0.6483694911003113,negative,0.886711597442627,sadness,0.9894679188728333,negative,0.5219805240631104,negative,0.4843007326126098,negative
643,643,643,643,very pleased to meet today with minister and to discuss canadian breast cancer screening guidelines which lead to hundreds of womens lives lost per year made even worse with covid,JeanSeely,2021-04-09,20:17:25,negative,0.5338844656944275,negative,0.3843041658401489,sadness,0.9236514568328856,positive,0.9245491027832032,negative,0.3920899629592895,negative
644,644,644,644,oh no sad but not that surprising numbers in ab are rising quickly wishing the best to all involved in the curling bubble,DrMCGregoire,2021-04-10,06:01:12,neutral,0.5757576823234558,positive,0.740990936756134,joy,0.9957233667373656,negative,0.825732946395874,negative,0.3721508979797363,negative
645,645,645,645,like everyone family physicians are feeling the stress of the last year a survey noted that physicians fatigue has increased by  w  experiencing anxiety around the pandemic who will care for the caregivers art by saira malik rahman,BCFamilyDoctors,2021-04-10,17:00:44,negative,0.9176784753799438,negative,0.6640349626541138,sadness,0.9149938821792604,negative,0.8220641613006592,negative,0.5037868618965149,negative
646,646,646,646,no different people this was a recurring thing in the first years of my career lots of messaging that my skills had nothing to do with my success amp i should be grateful ppl liked me amp gave me chances sadly i think this is common for many women amp bipoc in medicine,doreen_rabi,2021-04-11,21:51:17,neutral,0.8453816771507263,positive,0.5646528601646423,love,0.7735205888748169,positive,0.6089030504226685,neutral,0.4218810796737671,neutral
647,647,647,647,excellent podcast  anxiety is high on many peoples radar and this was incredibly insightful,clairehsnyman,2021-04-12,00:07:45,positive,0.8663056492805481,positive,0.9538261294364928,joy,0.9956334233283995,positive,0.9976363182067872,negative,0.3830165565013885,positive
648,648,648,648,t i have had to change my career now i can only work parttime due to a brain injury after hydrocephalussurgery had to grieve my loss of fulltime career path its a fine balance to ensure i dont tread over x hours per week brain amp body meltdown,clairehsnyman,2021-04-12,00:20:06,negative,0.7799393534660339,negative,0.7654955983161926,joy,0.9948121309280396,positive,0.9982796907424928,negative,0.5505976676940918,negative
649,649,649,649,death and taxes that was benjamin franklin right hmm we run an daily driver  we installed home solar panels amp infrastructure taxes paid home ev charger  taxes paid ev charger usage when on road trips  taxes paid every charge you get the idea,awruddiman,2021-04-12,00:44:33,negative,0.7496569752693176,neutral,0.7204128503799438,joy,0.8285210132598877,negative,0.8648586273193359,negative,0.5909842252731323,negative
650,650,650,650,because of the pandemic kids have already lost so many activities next music greater victoria school district proposes cuts to music programs in  budget,DrMCGregoire,2021-04-12,03:02:40,negative,0.958851993083954,negative,0.9204357266426086,sadness,0.9944316744804382,negative,0.9971715807914734,negative,0.6141693592071533,negative
651,651,651,651,this behaviour is still out there i dont dwell on this stuff but it is incredibly important to talk about as sexual harassment can be something that gets tolerated in work cultures that have a pretty high tolerance for oppressive behaviour sadly medicine is one of them,doreen_rabi,2021-04-12,19:10:55,negative,0.944758951663971,negative,0.7220761775970459,sadness,0.3907848298549652,positive,0.8470413684844971,negative,0.4918617606163025,negative
652,652,652,652,there are some patients that help to mould who you become as a clinician by challenging you and growing with you this week i lost one of them after almost years of history togetherfeeling it,parsnipper,2021-04-13,17:55:22,neutral,0.7615174055099487,positive,0.5421438217163086,sadness,0.9692723155021667,positive,0.99120432138443,negative,0.3700855672359466,positive
653,653,653,653,yeah i think its important to remember there have been covid deaths in canada compared to deaths in the us im really happy that vaccinations have ramped up there but we cant forget the trump govts role in the needless deaths of so many,indysahota,2021-04-13,21:05:40,negative,0.9085829854011536,neutral,0.518988311290741,joy,0.9913135170936584,positive,0.9829575419425964,negative,0.4752794504165649,negative
654,654,654,654,childrens hospitals in canada are certainly seeing increased visits and admissions following suicide attempts since the onset of this pandemic not sure if a blanket statement like that is accurate across all demographics,EGruenwoldt,2021-04-13,23:35:49,neutral,0.5888187289237976,negative,0.7438685894012451,joy,0.9526299834251404,negative,0.9728018045425416,negative,0.4599036574363708,negative
655,655,655,655,you know what condition causes most blood clot deaths in young people pregnancysomeone should do something about thatoh wait we do its called birth control,BirthControlDoc,2021-04-14,03:11:31,negative,0.9699335694313048,negative,0.6823638081550598,anger,0.614162027835846,negative,0.9972372055053712,negative,0.3850938677787781,negative
656,656,656,656,similar stories heard all across the country case counts are rising hospital beds are filling up staff are stressed help us help you please stay home dont gather indoors with anyone outside of your household bubble wear your mask and follow public health orders,DrNGrewal,2021-04-14,06:10:13,negative,0.8635737895965576,neutral,0.5833380222320557,sadness,0.6713154315948486,negative,0.9592539668083192,negative,0.3678399324417114,negative
657,657,657,657,sharing an episode of s podcast ft dr lawrence yang and dr jennifer russel they discuss the complex causes of burnout from workload to systemwide stressors in health care as well as how to heal from its effects listen now,BCFamilyDoctors,2021-04-14,23:05:02,neutral,0.956242561340332,neutral,0.8428294062614441,joy,0.4698778390884399,positive,0.8360522389411926,negative,0.4721713066101074,neutral
658,658,658,658,the ease with which the data allows one to calculate a doubling time this week is not lost on me,parsnipper,2021-04-15,00:19:52,positive,0.7331039309501648,positive,0.6785182356834412,sadness,0.9626347422599792,positive,0.999763548374176,positive,0.4499275088310241,positive
659,659,659,659,this is just an anectodal observation but i have never worked as hard as i have in the past year but i have lost more patients this year than any year in practicefor all that we are doing the things we cannot do are taking a serious toll,doreen_rabi,2021-04-15,14:20:48,negative,0.9534302353858948,negative,0.8691918849945068,sadness,0.9978306889533995,positive,0.6005367040634155,negative,0.435415506362915,negative
660,660,660,660,while your voice matters it is not your job or responsibility to put yourself in harms way emotionally or physically take a break if you need to we will still be here when you return,BirthControlDoc,2021-04-15,14:28:17,neutral,0.8542636632919312,neutral,0.6647776365280151,sadness,0.4578403830528259,positive,0.9761263132095336,positive,0.3592497706413269,neutral
661,661,661,661,it is entirely possible we will see daily covid deaths and more noncovid deaths from full icus in mayjune in ontariothe real question is whether or not that will be enough to make people care,BirthControlDoc,2021-04-15,23:19:18,negative,0.9286542534828186,negative,0.5712540745735168,joy,0.9408041834831238,negative,0.998192012310028,negative,0.4412364959716797,negative
662,662,662,662,such a sad news today i had to honor to sit on the board of with her rip dr yakimchuk my sympathies to her family one of nova scotias first black nurses remembered for groundbreaking career  cbc news,DrMCGregoire,2021-04-16,01:53:36,neutral,0.5470919013023376,neutral,0.486589252948761,joy,0.9770103693008424,positive,0.8773910999298096,negative,0.525874674320221,neutral
663,663,663,663,my goodness words the norms amp notions of what just is isnt justice are more poignant than ever until we admit that many of our norms systemically hurt ppl we wont have justicecovid is a justice stress test that we are failing,doreen_rabi,2021-04-17,19:25:14,negative,0.9579108357429504,negative,0.8104680776596069,sadness,0.992283046245575,negative,0.99930739402771,negative,0.3913483917713165,negative
664,664,664,664, per person to prevent a covid death stop lockdowns and distancing and restore the economy is well within the willingness to pay threshold for any high income countrythe cost to administer these exceeds the incremental medication costs regardlessdisappointing take,BirthControlDoc,2021-04-18,16:52:21,neutral,0.6327298879623413,neutral,0.475282609462738,joy,0.945642352104187,positive,0.996696949005127,negative,0.3842296600341797,neutral
665,665,665,665,not a health economist but lets go back to uncontrolled growth if  of the population at risk not kids and  got infected we would expect deaths this is exceptionally conservative given died with measuresit would cost under k to save one life,BirthControlDoc,2021-04-18,16:58:34,negative,0.9085333943367004,negative,0.7162898778915405,anger,0.8374223709106445,negative,0.9998528957366944,negative,0.4338437616825104,negative
666,666,666,666,table mountain infamous for its ability to flame amp flare up the cape fynbos indigenous amp native plants have adapted to it and use it to rejuvenate not so good sadly for the humans who interface with the unique biosphere university of cape town has a world class backdrop,awruddiman,2021-04-19,00:32:29,neutral,0.7524638175964355,negative,0.5155766010284424,joy,0.9886632561683656,positive,0.9996384382247924,negative,0.3791223168373108,negative
667,667,667,667,covid has been much harder on those who already had anxiety and financial issues,JDRichardsonMD,2021-04-19,18:38:06,negative,0.8015061020851135,negative,0.7796943187713623,sadness,0.5292069911956787,positive,0.7436949014663696,negative,0.5789583325386047,negative
668,668,668,668,our youth have paid a high price to keep the rest of us safe we will not allow for young canadians to become the lost generation they need our supportand they will get it,EGruenwoldt,2021-04-19,20:22:17,neutral,0.7737573981285095,neutral,0.4980067610740661,sadness,0.9970930814743042,positive,0.9954764246940612,negative,0.3559195697307586,neutral
669,669,669,669,my sincere condolences on your loss may her memory be a blessing,doreen_rabi,2021-04-21,04:17:07,positive,0.8945637941360474,positive,0.7053990364074707,joy,0.990470051765442,positive,0.9505494832992554,negative,0.4095180034637451,positive
670,670,670,670,im so sorry for your loss dr kendel,DocSchmadia,2021-04-21,11:58:03,negative,0.7252617478370667,negative,0.60960853099823,sadness,0.9944794178009032,positive,0.773995578289032,negative,0.6250753402709961,negative
671,671,671,671,sadly its probably worse in ottawa,EGruenwoldt,2021-04-21,18:52:45,negative,0.980018436908722,negative,0.8935403823852539,sadness,0.9474157094955444,negative,0.9922884106636048,negative,0.3792654573917389,negative
672,672,672,672,moral distress nounwatching my communityfamily in india be destroyed by covid while simultaneously watching the south asian community unnecessarily experience the same in canada,DrRFernandez,2021-04-21,21:42:59,negative,0.9788849949836732,negative,0.9444181323051452,sadness,0.9383916854858398,negative,0.7284069657325745,negative,0.4691599011421203,negative
673,673,673,673,impact of comorbid ptsd on outcome of repetitive transcranial magnetic stimulation tms for veterans with depression via,JDRichardsonMD,2021-04-22,02:16:09,neutral,0.927784502506256,neutral,0.600011944770813,sadness,0.5430074334144592,positive,0.9166651368141174,negative,0.4576267004013061,neutral
674,674,674,674,veterans with comorbid depression and ptsd can be effectively treated with tms via,JDRichardsonMD,2021-04-22,02:16:30,neutral,0.9220015406608582,neutral,0.6091145873069763,sadness,0.7920650243759155,positive,0.9929859042167664,negative,0.4600313305854797,neutral
675,675,675,675,posttraumatic stress disorder symptom severity does not predict depression improvement but may impact clinical response and remission via,JDRichardsonMD,2021-04-22,02:16:54,neutral,0.908686637878418,negative,0.698829710483551,fear,0.447725385427475,positive,0.5247359871864319,negative,0.3754218816757202,negative
676,676,676,676,also learning how many children have lost a parent or close family member due to covid heart breaking loss for young kids,EGruenwoldt,2021-04-22,12:57:02,negative,0.9749780893325806,negative,0.8548833727836609,sadness,0.9982824325561525,positive,0.983500599861145,negative,0.6471203565597534,negative
677,677,677,677,i have to confess i got a bit choked up listening to your expression of gratitude feelings of fear for the health of our citizens awe at the commitment of our health care providers amp hope for our shared future all leave me a little emotionally raw toobut hey tears are ok,snewbery1,2021-04-22,22:37:09,neutral,0.7624040842056274,neutral,0.4863931238651275,anger,0.5738000869750977,negative,0.8826063275337219,negative,0.3644344508647918,negative
678,678,678,678,underused medication may be best bet for comorbid aud and depression via,JDRichardsonMD,2021-04-24,14:38:27,negative,0.4982046782970428,neutral,0.5584803223609924,sadness,0.7356240749359131,negative,0.8831996321678162,negative,0.424502968788147,negative
679,679,679,679,posttraumatic stress disorder exacerbation as a result of public masking in times of covid via,JDRichardsonMD,2021-04-24,15:03:13,negative,0.532798707485199,negative,0.7223846316337585,sadness,0.5719723105430603,negative,0.9936005473136902,negative,0.4056389331817627,negative
680,680,680,680,none of what we are experiencing in this pandemic is normalgrief and losscan lead to joy if we prioritize our collective future,DrRFernandez,2021-04-24,20:46:27,neutral,0.8250875473022461,neutral,0.4561715424060821,joy,0.995949387550354,negative,0.9999709129333496,negative,0.4260421097278595,negative
681,681,681,681,it is incumbent on us all to ensure that this is his legacya nobody whose sole mission has been to harm his constituents whether its through sexism homophobia preventable death or subversion of the same public confidence in government he has benefited from for years,BirthControlDoc,2021-04-25,20:14:50,negative,0.8780035376548767,negative,0.792888343334198,joy,0.7938588261604309,positive,0.9214203357696532,negative,0.3986481130123138,negative
682,682,682,682,a devastating and preventable death of a young canadian,EGruenwoldt,2021-04-26,11:54:27,negative,0.9763704538345336,negative,0.9311781525611876,sadness,0.4526165723800659,negative,0.7780188918113708,negative,0.617317795753479,negative
683,683,683,683,more than half of the employed people who have died of opioid overdoses in bc in recent years worked in constructionaccording to the lancet medical journal the risk of suicide for those working in construction is seven times the national average,parsnipper,2021-04-26,18:01:13,negative,0.8402511477470398,negative,0.869333028793335,sadness,0.9834439754486084,negative,0.7147006988525391,negative,0.4808660745620727,negative
684,684,684,684,today i counted five helicopters fly overhead i cant stop thinking of the patients being transported so far from home during such a scary time my thoughts are with the patients and their families as they experience heightened stress during their healthcare journey,EGruenwoldt,2021-04-27,00:41:26,negative,0.9226105809211732,negative,0.9435763359069824,fear,0.9830104112625122,positive,0.947748601436615,negative,0.5035004615783691,negative
685,685,685,685,some impt observations about covid infection in children as pandemic lingers on equally important not to lose sight of impact of pandemic on childrens health wellbeing and development more broadly  social emotional academic supports have all been significantly restricted,EGruenwoldt,2021-04-27,12:40:40,neutral,0.7045753002166748,negative,0.506689190864563,sadness,0.8445330262184143,negative,0.6882805824279785,negative,0.5271449685096741,negative
686,686,686,686,its annual report season in academic medicine while i am impressed by all the work my colleagues do that is meritorious i am deeply moved by all that my colleagues do quietly to support amp love their fellow humans sadly this behavior is not deemed meritorious,doreen_rabi,2021-04-30,00:36:59,positive,0.8907830119132996,positive,0.9027137160301208,surprise,0.932500958442688,positive,0.8126336336135864,negative,0.3597062230110168,positive
687,687,687,687,i question the need for traditional report cards and traditional ways of assessment during a pandemic is this an unnecessary added stress for students and teachers success right now looks different support of students looks different,KimKellyMD,2021-05-01,16:57:51,negative,0.8898271918296814,negative,0.7037994265556335,sadness,0.9347403645515442,negative,0.986203670501709,negative,0.3652868568897247,negative
