,Unnamed: 0,Unnamed: 0.1,TWEET,USERNAME,DATE,TIME,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
818,818,818,absolutely family caregivers work hard physically amp emotionally and that needs to be recognized amp supported this includes remuneration amp benefits including respitefamilies will have diverse needspreferences we will only learn them thru respectful collaboration,doreen_rabi,2022-08-07,04:16:31,positive,0.955691933631897,positive,0.6984627842903137,joy,0.9641007781028748,positive,0.9883245229721068,neutral,0.37021535634994507,positive
819,819,819,and thinking long term we know the impact high quality child care has on childrens health social and emotional development winwinwin,EGruenwoldt,2022-08-07,12:15:45,positive,0.8506338000297546,positive,0.5624195337295532,joy,0.995061218738556,positive,0.9980472326278688,positive,0.5027974843978882,positive
820,820,820,id argue that health administrators are causing burnout definitely for family doctors ex admin stops me from ordering urgent blood transfusion because i used a form amp not the form required me to fill out the new form resulting in transfusion delayed a few days,CMan_CCFP,2022-08-07,17:53:24,negative,0.9764447808265686,negative,0.909255862236023,anger,0.8375353217124939,negative,0.9985560774803162,negative,0.3879491090774536,negative
821,821,821,a tragedy of the profession medscape physician suicide report infographic physician suicide via,JDRichardsonMD,2022-08-08,12:29:07,negative,0.9625621438026428,negative,0.7863274216651917,sadness,0.7710699439048767,negative,0.997010350227356,negative,0.3882879912853241,negative
822,822,822,yes it is a sad reality,JDRichardsonMD,2022-08-08,19:12:10,negative,0.9634827971458436,negative,0.9157735109329224,sadness,0.3949375450611114,positive,0.638543963432312,negative,0.5130698680877686,negative
823,823,823,i find works best over multiple visits deconstructing the symptom complex from the culture results looking for alternate explanations for the symptom and developing shared goal of minimizing antibiotics developing action plans that minimize anxiety when symptoms develop,parsnipper,2022-08-09,18:11:45,neutral,0.6235724687576294,positive,0.7666385173797607,joy,0.7063062787055969,positive,0.9938386082649232,negative,0.3520195186138153,positive
824,824,824,we are saddened to learn of the tragic death dr michael mthandazo of vernon who drowned after rescuing his son in the thompson river our thoughts are with his family and his community where he was much loved and respected,DoctorsOfBC,2022-08-09,21:04:46,neutral,0.5457366108894348,negative,0.5484511256217957,sadness,0.9228438138961792,positive,0.9945889711380004,negative,0.5233799815177917,negative
825,825,825,social isolation loneliness tied to death mi stroke aha via,JDRichardsonMD,2022-08-09,21:44:07,negative,0.952532172203064,negative,0.6998401880264282,sadness,0.9830660820007324,negative,0.9907888770103456,negative,0.46976548433303833,negative
826,826,826,physicians react burnout rates are alarming via,JDRichardsonMD,2022-08-10,00:15:32,negative,0.9462569952011108,negative,0.7972409129142761,fear,0.9751926064491272,negative,0.9820491671562196,negative,0.5507115125656128,negative
827,827,827,agreed and the fervid attempts to remove all hints of coi have led to a loss of common sense around the need for experts to aid in study quality analysis tech fields specific cancer behaviour understanding etc are critical eg yr mortality fu for breast ca is useless,ShielaAppavoo,2022-08-10,14:58:26,negative,0.7937242388725281,negative,0.7695843577384949,sadness,0.9595953822135924,negative,0.999860405921936,negative,0.3726353645324707,negative
828,828,828,a novel target to improve outcomes in latelife depression via,JDRichardsonMD,2022-08-10,21:08:36,neutral,0.700482964515686,neutral,0.5665106177330017,joy,0.9443030953407288,positive,0.9166020154953004,positive,0.4048968553543091,neutral
829,829,829,academic stress failure may be underrecognized trigger for suicidal thoughts behaviors,JDRichardsonMD,2022-08-10,21:23:34,negative,0.9593183994293212,negative,0.8261350393295288,sadness,0.8185620903968811,negative,0.9799371361732484,negative,0.555675745010376,negative
830,830,830,lot of this shit in canada and its so sad to see,indysahota,2022-08-11,02:18:42,negative,0.9837878942489624,negative,0.978571116924286,sadness,0.998102843761444,negative,0.9990808963775636,negative,0.43821585178375244,negative
831,831,831,wow all of a sudden we are only eleven days away from the th agm what an amazing president amp ambassador for all of canadas doctors has been a stellar year during challenging times kudos dr smart,awruddiman,2022-08-11,04:08:27,positive,0.9902370572090148,positive,0.9829848408699036,joy,0.996170699596405,positive,0.9963801503181458,positive,0.3903100788593292,positive
832,832,832,healthcare sector was a major drag as it lost positionsafter more than two years of caring for canadians during a pandemic burnout and job churn in the sector is becoming a major issue,JDRichardsonMD,2022-08-11,16:47:59,negative,0.982219934463501,negative,0.887445330619812,sadness,0.9977571368217468,negative,0.9906434416770936,negative,0.49686023592948914,negative
833,833,833,that sad thing is we are so conditioned to please our superiors and conditioned that superiors are structurally necessary we lose sight of our unique gifts and assimiliate into a medical monolith its sad amp reductive and leaves many talented ppl wout joy in their work,doreen_rabi,2022-08-11,19:45:25,negative,0.8947972655296326,negative,0.6515622138977051,joy,0.9976365566253662,negative,0.6892650127410889,negative,0.37219715118408203,negative
834,834,834,cardiovascular events in insomnia patients with posttraumatic stress ,JDRichardsonMD,2022-08-12,12:13:13,neutral,0.8463682532310486,neutral,0.5083998441696167,fear,0.9706764221191406,positive,0.7059072852134705,negative,0.3469484746456146,neutral
835,835,835,cannabis use and suicide risk among gulf war veterans,JDRichardsonMD,2022-08-12,12:18:40,negative,0.925595998764038,negative,0.7884441614151001,fear,0.6448667049407959,negative,0.7124108672142029,negative,0.5764570236206055,negative
836,836,836,such a good reminder especially now when we are more attuned to threat and losses than to gains and successesthanks ,snewbery1,2022-08-14,12:13:56,neutral,0.6626085042953491,positive,0.7397685050964355,joy,0.865975558757782,positive,0.9978016018867492,positive,0.34464743733406067,positive
837,837,837,i am so sorry you experienced this if environments were truly psychologically safe your comments could have began an important dialogue on how to be patientcentered amp traumainformed sadly meded culture is structured to cause traumatake care,doreen_rabi,2022-08-14,16:39:02,negative,0.927616536617279,negative,0.8488835692405701,joy,0.9944052696228028,negative,0.999599039554596,negative,0.4574469029903412,negative
838,838,838,im so sorry for your loss,DocSchmadia,2022-08-14,21:33:50,negative,0.816056489944458,negative,0.743031919002533,sadness,0.9971152544021606,negative,0.903922200202942,negative,0.4902248978614807,negative
839,839,839,cannabidiol reduced anxiety severity in adolescents young adults,JDRichardsonMD,2022-08-15,12:31:11,negative,0.6954264640808105,neutral,0.7109063267707825,sadness,0.5898988246917725,positive,0.5220626592636108,negative,0.3902581036090851,negative
840,840,840,does ketamine live up to the hype in depression via,JDRichardsonMD,2022-08-15,16:14:14,neutral,0.8869670629501343,neutral,0.6493508219718933,anger,0.6494854688644409,negative,0.9947073459625244,negative,0.4343678057193756,negative
841,841,841,the looting of india the partition of my homeland the economic deprivation that led to large scale migration and exploitation the famines and deaths the countless lives lost fighting european warsand the brits who cant to this day find it in themselves to apologize,indysahota,2022-08-15,22:18:30,negative,0.97171288728714,negative,0.918511152267456,sadness,0.995850682258606,negative,0.6400250792503357,negative,0.3961136043071747,negative
842,842,842,started collecting plastic at every beach we go to on vancouver island sadly easy to find inspired by,DrMCGregoire,2022-08-15,23:44:35,negative,0.8979489803314209,neutral,0.5258532762527466,joy,0.9972997307777404,positive,0.9994245767593384,negative,0.42589929699897766,negative
843,843,843,comparative effectiveness of group v individual traumafocused treatment for posttraumatic stress disorder in veterans,JDRichardsonMD,2022-08-16,11:59:08,neutral,0.9596066474914552,neutral,0.7385265827178955,joy,0.3333445489406585,positive,0.9996546506881714,positive,0.41958463191986084,neutral
844,844,844,this isnt about political allegiances or dollars and cents this is about life and death its about the kind of society we want to create and impart to future generationsif you read nothing else today read this thanks ,snewbery1,2022-08-17,10:36:06,neutral,0.9446780681610109,neutral,0.5578596591949463,joy,0.98110032081604,positive,0.5605838894844055,neutral,0.37121179699897766,neutral
845,845,845,this isnt about political allegiances or dollars and cents this is about life and death its about the kind of society we want to create and impart to future generationsstart your day w this great article by ,snewbery1,2022-08-17,10:38:02,neutral,0.5872759222984314,positive,0.7975683808326721,joy,0.9974627494812012,positive,0.838852047920227,positive,0.38586461544036865,positive
846,846,846,yup  agreed some days the admin managing lots of time stress on top of the already existing condition hard work,clairehsnyman,2022-08-17,15:45:20,negative,0.9721052050590516,neutral,0.5860772728919983,joy,0.960793673992157,negative,0.5004746913909912,negative,0.36275947093963623,negative
847,847,847,i feel like i need to get a saddlebag as well,indysahota,2022-08-18,00:37:16,neutral,0.9245542287826538,neutral,0.7862148880958557,joy,0.998224914073944,negative,0.995978593826294,neutral,0.36118677258491516,neutral
848,848,848,what ketamine and psilocybin can and cannot do in depression via,JDRichardsonMD,2022-08-18,16:06:54,neutral,0.8665018677711487,neutral,0.5617899894714355,sadness,0.6548829078674316,positive,0.6555428504943848,negative,0.41030341386795044,neutral
849,849,849,this afternoon was communityonthemove site visits in vancouver huge gratitude amp respect to outreach support worker harry james sr for a most moving amp emotional guided walk amp the raw experience of the ,awruddiman,2022-08-19,00:42:42,positive,0.929340124130249,positive,0.961456835269928,joy,0.6739779114723206,positive,0.9957996010780334,positive,0.49008870124816895,positive
850,850,850,oibowingdrill hole platemassive stress riser i am concerned it will fracture at the top of the plate i usually fix my oi teenagers with locked im nails spanning whole bone osteotomies as necessary question here is are you going to jump or wait for the push,Kidsbonedoc,2022-08-19,21:51:56,neutral,0.5910549163818359,neutral,0.5957002639770508,anger,0.7354671359062195,negative,0.9982700347900392,negative,0.37890705466270447,negative
851,851,851,meet dr riaan van der wart a family physician from prince rupert as he shares his journey through family medicine and burnout in the our stories series,BCFamilyDoctors,2022-08-21,18:15:10,neutral,0.962893843650818,neutral,0.9143048524856568,anger,0.5890367031097412,positive,0.999402403831482,negative,0.4828115701675415,neutral
852,852,852,fda oks first oral nmda receptor antagonist for depression,JDRichardsonMD,2022-08-22,12:25:47,neutral,0.9648337364196776,neutral,0.7019902467727661,fear,0.6269239783287048,positive,0.9914264678955078,negative,0.36909976601600647,neutral
853,853,853,monday mindfulnessdeep breathing exercises are a great way to reduce or even relieve stress today your monday mindfulness challenge is to take five minutes and try some square breathing exercises,PEAKMD,2022-08-22,21:05:26,positive,0.939728617668152,positive,0.9434253573417664,joy,0.9381222724914552,negative,0.7939135432243347,negative,0.3617900013923645,negative
854,854,854,fda approves rapidacting oral drug for major depression via,JDRichardsonMD,2022-08-23,11:38:10,neutral,0.5687555074691772,neutral,0.6839694976806641,joy,0.4729762375354767,positive,0.927370309829712,positive,0.4073687195777893,neutral
855,855,855,omega fatty acids protective against depressive episodes via,JDRichardsonMD,2022-08-24,02:50:29,neutral,0.9708503484725952,neutral,0.8582369685173035,sadness,0.3970816433429718,positive,0.9993139505386353,positive,0.4336526095867157,neutral
856,856,856,mmt for the loss,DocMcConks,2022-08-24,19:40:05,negative,0.6408959031105042,negative,0.7100812792778015,sadness,0.9894096851348876,negative,0.999409317970276,negative,0.4788217544555664,negative
857,857,857,efficacy and acceptability of secondgeneration antipsychotics with antidepressants in unipolar depression augmentation a systematic review and network metaanalysis,JDRichardsonMD,2022-08-25,11:54:05,neutral,0.9641451835632324,neutral,0.8501793146133423,joy,0.6637988686561584,positive,0.9908668994903564,positive,0.4241493344306946,neutral
858,858,858,why pandemic personal stressors push some to problem drinking via,JDRichardsonMD,2022-08-25,16:06:11,negative,0.8689508438110352,negative,0.7807075381278992,anger,0.6221434473991394,negative,0.7336958050727844,negative,0.5051615834236145,negative
859,859,859,i am so sorry for your loss women know this unique grief we are here with you,doreen_rabi,2022-08-25,17:46:05,negative,0.538577139377594,neutral,0.4604647159576416,joy,0.975421667098999,positive,0.9750102758407592,negative,0.3998818099498749,negative
860,860,860,i was born in alert bay and the closures at cormorant island health centre and port hardy are so sad to me from the standpoint of both clinicians and communities,snewbery1,2022-08-25,20:01:42,negative,0.971385896205902,negative,0.9436944127082824,sadness,0.9987804293632508,negative,0.8219830393791199,negative,0.40964123606681824,negative
861,861,861, agree as an individual who sees my amazing amp supportive gp every  weeks the thought of her experiencing these let alone her quitting as a result makes me sad and sends ripples of fear through my body im happy to get my hands dirty to help in any way,clairehsnyman,2022-08-25,21:11:53,neutral,0.6389607191085815,neutral,0.3955913782119751,sadness,0.9919782876968384,positive,0.975594699382782,negative,0.36189281940460205,neutral
862,862,862,sadly there are no surprises here ive been a physician for thirty one years and here is a lesson for all healthcare policymakers amp healthhumanresource planners the vibrancy amp wellbeing of a community is directly related to the health amp wellness of its providers,awruddiman,2022-08-26,06:57:02,neutral,0.5027713775634766,neutral,0.5761613845825195,joy,0.9926767349243164,positive,0.9962441921234132,positive,0.35198748111724854,neutral
863,863,863,fda approves rapidacting oral drug for major depression via,JDRichardsonMD,2022-08-26,16:41:16,neutral,0.5687555074691772,neutral,0.6839694976806641,joy,0.4729762375354767,positive,0.927370309829712,positive,0.4073687195777893,neutral
864,864,864,oh i know this list too well sometimes the list is comforting sometimes it is very sad but the list is never empty take care,DrMCGregoire,2022-08-27,02:46:52,neutral,0.720831573009491,positive,0.5496596097946167,love,0.9502593278884888,positive,0.9529889225959778,positive,0.3649633228778839,positive
865,865,865,our pulmonology prof said that one sign of loss of control if asthma was waking to take inhaler in the middle of the night i thought that cant be right i do that every night twice a night and sleep with my inhaler under my pillow resp arrest a few weeks later,ShielaAppavoo,2022-08-27,18:04:39,negative,0.9254943132400512,negative,0.8152300715446472,fear,0.4337490499019623,negative,0.8398715257644653,negative,0.37547123432159424,negative
866,866,866,monday mindfulnesslooking for an easy way to destressmindful visualization is a meditation exercise that can really help to improve your outlook and mood  and its really simple to start doing on a regular basischeck out our steps above,PEAKMD,2022-08-29,20:00:51,positive,0.8244484663009644,positive,0.9094046950340272,joy,0.9957247972488404,positive,0.94913512468338,negative,0.37718889117240906,positive
867,867,867,so sorry for your loss,DadDrummerDoc,2022-08-30,02:10:53,negative,0.8405441641807556,negative,0.7785341143608093,sadness,0.9957194924354552,negative,0.504485547542572,negative,0.5201340317726135,negative
868,868,868,machine learning prediction of posttraumatic stress disorder trajectories following traumatic injury identification and validation in two independent samples,JDRichardsonMD,2022-08-30,05:08:58,neutral,0.9710265398025512,neutral,0.7003016471862793,fear,0.8467849493026733,positive,0.9367238879203796,neutral,0.4270882308483124,neutral
869,869,869,i had the humbling amp deeply moving opportunity to have journeyed through the alleyways of the neighbourhood less than two weeks ago huge gratitude amp respect to outreach support worker harry james sr for a most moving amp emotional guided walk,awruddiman,2022-08-31,19:33:22,positive,0.972791075706482,positive,0.9747304320335388,joy,0.9060968160629272,positive,0.9994677901268004,positive,0.39309731125831604,positive
870,870,870,players without coaches are at a huge disadvantage not athletic oh well our team doesnt make special allowances want to become athletic we dont do that need to get on the field but dont know where to start not our problem ,dr_oona,2022-08-31,23:58:53,negative,0.9545802474021912,negative,0.8381422758102417,joy,0.9908265471458436,negative,0.997831404209137,negative,0.35290858149528503,negative
871,871,871,ill take fall from height over death by designer neurotoxin though,DocMcConks,2022-09-01,14:54:30,negative,0.7955574989318848,negative,0.5512074828147888,fear,0.9634141325950624,negative,0.9986825585365297,negative,0.6152763962745667,negative
872,872,872,significant harm is done with an mri that was ordered inappropriately the ordering physician cannot interpret results and counsels patient incorrectly re needed management patient anxiety increases as they wait for specialist appointment to be told they dont need surgery,DocMcConks,2022-09-01,15:04:56,negative,0.9690113067626952,negative,0.9298120141029358,fear,0.4982430338859558,negative,0.9996731281280518,negative,0.3969936966896057,negative
873,873,873,genetic factors linked to suicide attempt risk among children,JDRichardsonMD,2022-09-01,15:05:03,negative,0.8965749144554138,negative,0.7572131752967834,fear,0.9118641018867492,positive,0.6184142231941223,negative,0.8567570447921753,negative
874,874,874,it confirms what a lot of us had believed how covid hastargeted racialized people racialized people had higher mortality rates from covid deathsk for racialized vs k for nonracialized,DrNGrewal,2022-09-01,19:46:31,negative,0.7634528875350952,negative,0.602224588394165,anger,0.7617745399475098,positive,0.9327129125595092,negative,0.37475404143333435,negative
875,875,875,i bet you would see a very strong temporal relationship bw the loss of house call practice w the increase in md burnoutthe equalization of power is good for everyone amp it is our only path to a deeper understanding true empowerment amp dignity in care,doreen_rabi,2022-09-02,14:42:28,neutral,0.7900815010070801,positive,0.7494497299194336,joy,0.9965053796768188,positive,0.7771254777908325,negative,0.42557716369628906,positive
876,876,876,without a doubt it rewards doctors we can see patients in hoursthose that spend the time with patients and see patients in hours are left stressed to the bone white haired and with nothing to show for  years into practice,CMan_CCFP,2022-09-02,15:15:00,negative,0.5401557087898254,neutral,0.5431329607963562,anger,0.9904865622520448,positive,0.9912601113319396,positive,0.455083966255188,positive
877,877,877,celebrating labor day and beating burnout via,JDRichardsonMD,2022-09-03,17:41:25,positive,0.9451106190681458,positive,0.7452049851417542,joy,0.9942029118537904,positive,0.9652219414711,negative,0.5330894589424133,positive
878,878,878,cw death of a childa tragic compelling argument for why power gradients in medicine are deadly continuity is critical for  families are continuity martha is niether the first nor last to die by paternalism we have to confront this,doreen_rabi,2022-09-03,18:11:37,negative,0.8661317229270935,negative,0.8091626763343811,anger,0.98748779296875,negative,0.8700428009033203,negative,0.45936086773872375,negative
879,879,879,i read every single word i could envisage the beauty of martha as person from your words i felt your pain frustration and devastation medical error is not a single moment in time i am so sorry for your loss,clairehsnyman,2022-09-04,18:08:36,negative,0.716431736946106,negative,0.6446579098701477,sadness,0.9977375268936156,positive,0.9732425212860109,negative,0.39271435141563416,negative
880,880,880,the desperate cries of a mum doing all she can for a daughter she knows she cant savewe have a very worrisome convergence of overreliance on virtual care endemic burnout amp high levels of acute on chronic illness that makes calling it in vs really caring very likely,doreen_rabi,2022-09-05,15:25:59,negative,0.9544898867607116,negative,0.8460644483566284,love,0.8512119054794312,negative,0.9994267225265504,negative,0.5002719163894653,negative
881,881,881,the role of alcohol and substances in suicide via,JDRichardsonMD,2022-09-06,21:23:41,negative,0.705490231513977,negative,0.5979044437408447,sadness,0.567959189414978,negative,0.588953971862793,negative,0.6046594977378845,negative
882,882,882,a network analysis study investigating posttraumatic stress disorder and dissociation ,JDRichardsonMD,2022-09-06,21:52:16,neutral,0.9600645303726196,neutral,0.6451009511947632,fear,0.8131368160247803,positive,0.9888267517089844,negative,0.34096232056617737,neutral
883,883,883,insomnia and posttraumatic stress disorder a metaanalysis on interr,JDRichardsonMD,2022-09-06,21:53:48,neutral,0.8247765898704529,neutral,0.4978032410144806,fear,0.9075299501419068,positive,0.8918716907501221,negative,0.5064619779586792,neutral
884,884,884,despite the promise of greater flexibility  of women working remotely report advanced stages of burnout as a result of balancing increasing demands and expectations at work and home meanwhile women invited to attend a conference timed w first week of school,EGruenwoldt,2022-09-07,12:27:04,neutral,0.814528226852417,neutral,0.6051342487335205,joy,0.5620728135108948,negative,0.844537615776062,negative,0.533519446849823,negative
885,885,885,machine learning prediction of suicide risk does not identify patients without traditional risk factors via,JDRichardsonMD,2022-09-07,22:18:01,neutral,0.5342147946357727,negative,0.5947545766830444,joy,0.6265715956687927,negative,0.7764116525650024,neutral,0.4523486793041229,negative
886,886,886,some nonevidence based experienceinformed pearlschronically acs amp bps are often due to disempowering conditions noncompliance maybe fearpovertyburnoutgriefclinical inertia can be a caring mds that is advocating vs prescribinglook beyond the numbers,doreen_rabi,2022-09-08,01:04:43,negative,0.5145854353904724,neutral,0.5311163067817688,love,0.9949561953544616,negative,0.9991852641105652,negative,0.36927226185798645,negative
887,887,887,so sorry for your loss jillian sending big hugs,PEAKMD,2022-09-08,10:14:39,neutral,0.4646074473857879,neutral,0.4985930621623993,sadness,0.3964722752571106,positive,0.9469439387321472,negative,0.43965062499046326,neutral
888,888,888,lots of mixed feelings about the monarchy but the queens death resonates deeper than i thought it would,DrMCGregoire,2022-09-08,17:46:22,negative,0.8830176591873169,negative,0.4850299060344696,anger,0.8761469125747681,positive,0.997129499912262,negative,0.4511692225933075,negative
889,889,889,sad that queen elizabeth died i still remember as a young child being in the crowd cheering as her horse drawn carriage paraded through the streets of london,DrBrianDay,2022-09-08,18:16:55,negative,0.468412697315216,neutral,0.5075903534889221,joy,0.7311486601829529,positive,0.9837563037872314,negative,0.501137375831604,negative
890,890,890,dosing adjunctive aripiprazole for treatmentrefractory depression via,JDRichardsonMD,2022-09-09,19:58:20,neutral,0.9676968455314636,neutral,0.6946254968643188,fear,0.2943738996982574,positive,0.9976385831832886,negative,0.4287962317466736,neutral
891,891,891,matt i hope that your advocacy for bodily autonomy also includes womens health especially reproductive health and access to safe drug supply to prevent drug poisoning death and lets hope polio wont reappear in canada shall we,DrMCGregoire,2022-09-10,05:48:55,neutral,0.7321410179138184,neutral,0.5340788960456848,joy,0.9980332255363464,positive,0.8548862338066101,negative,0.37662097811698914,neutral
892,892,892, decolonization amp sovereigntypromotion for amp patients is critical political amp structural disempowerment cause premature death amp disability so much of addressing disparities is about empowering communities,doreen_rabi,2022-09-11,16:28:54,neutral,0.7190725207328796,neutral,0.5215561985969543,joy,0.7210577130317688,negative,0.829207718372345,negative,0.41189247369766235,negative
893,893,893,so sad im missing it im heading back to the reading room tomorrowhave fun and take lots of photos please,KateHanneman,2022-09-11,22:31:42,neutral,0.5316349864006042,positive,0.4865693747997284,sadness,0.5074828267097473,positive,0.8757530450820923,negative,0.36328771710395813,positive
894,894,894,what can learn from this how can and transformation work together through this time of crisis and distress both are point of first contact for many in the system both are generalists both experiencing dire problems ,dr_oona,2022-09-12,01:05:00,negative,0.8765761256217957,neutral,0.5668322443962097,sadness,0.9913173913955688,positive,0.9948556423187256,neutral,0.34400588274002075,neutral
895,895,895,interesting i found these horrifying because of the choices i had to pass up  i wanted to experience all the options and as super stressed out when i had to miss out,karamcnair,2022-09-12,16:02:52,negative,0.9410099983215332,negative,0.8631672263145447,anger,0.4403781294822693,negative,0.897514820098877,negative,0.4342421293258667,negative
896,896,896,bc doesnt count a death as covidrelated if it happens gt days after infectiondetection if im not mistaken excellent undercounting technique first prize,karamcnair,2022-09-13,00:23:17,neutral,0.7145851254463196,neutral,0.5659515261650085,joy,0.6020472049713135,positive,0.7242787480354309,negative,0.3466302752494812,neutral
897,897,897,clinical effectiveness of intravenous racemic ketamine infusions in a large community sample of patients with treatmentresistant depression suicidal ideation and generalized anxiety symptoms a retrospective chart review via,JDRichardsonMD,2022-09-13,13:04:17,neutral,0.961876094341278,neutral,0.7484545707702637,sadness,0.4501781463623047,positive,0.9988046884536744,negative,0.40377524495124817,neutral
898,898,898,fda approves rapidacting oral drug for major depression via,JDRichardsonMD,2022-09-13,13:18:08,neutral,0.5687555074691772,neutral,0.6839694976806641,joy,0.4729762375354767,positive,0.927370309829712,positive,0.4073687195777893,neutral
899,899,899,as a physician working in palliative care i always use death dying not passing away not leaving us death if often taboo is our vocabulary but is very much part of human life,DrMCGregoire,2022-09-14,15:21:26,neutral,0.8701350092887878,neutral,0.5936368703842163,sadness,0.9871612191200256,positive,0.9993308782577516,negative,0.37219172716140747,neutral
900,900,900,id like to feel happieri could not fall asleep last night due to some sort of unrelenting full body tension and as such i am a depressive grumpgoblin this morning,karamcnair,2022-09-14,16:24:45,negative,0.8927193880081177,negative,0.6923201680183411,joy,0.9932905435562134,negative,0.9793592691421508,negative,0.46111777424812317,negative
901,901,901,clinical effectiveness of intravenous racemic ketamine infusions in a large community sample of patients with treatmentresistant depression suicidal ideation and generalized anxiety symptoms a retrospective chart review via,JDRichardsonMD,2022-09-14,22:05:15,neutral,0.961876094341278,neutral,0.7484545707702637,sadness,0.4501781463623047,positive,0.9988046884536744,negative,0.40377524495124817,neutral
902,902,902,vikram this is so poignant may you find the strength to cope with this loss and know that your parents will always be there within guiding you and your sister,minipakkal,2022-09-14,22:08:54,neutral,0.8067663311958313,positive,0.5271479487419128,joy,0.9781217575073242,positive,0.9923283457756042,positive,0.36617082357406616,positive
903,903,903,what the fuck nonsense is this commentthats not a smirk thats a sad halfsmile of someone who really wishes that things didnt have to be this way are you not seeing the utter hatred and spite on the face of the woman to the left of her,karamcnair,2022-09-15,01:39:56,negative,0.9846700429916382,negative,0.9735411405563354,anger,0.971071183681488,negative,0.9994993209838868,negative,0.414277583360672,negative
904,904,904,raft members today at pm et well be hosting this months journal club where well discuss bias burnout and imposter phenomenon the negative impact of underrecognized intersectionality cant wait to see you all there,PEAKMD,2022-09-15,11:00:47,positive,0.8824885487556458,positive,0.9033066034317015,anger,0.5816279053688049,positive,0.6608191728591919,negative,0.35005098581314087,positive
905,905,905,study shows connection between adhd medication and risk of suicide attempt via,JDRichardsonMD,2022-09-15,20:33:49,negative,0.7663719654083252,neutral,0.5128784775733948,fear,0.90140038728714,positive,0.849218487739563,negative,0.6543644070625305,negative
906,906,906,physician burnout higher in than  study shows via,JDRichardsonMD,2022-09-16,12:05:52,negative,0.79878830909729,negative,0.6068538427352905,fear,0.4097491204738617,negative,0.9532187581062316,negative,0.6842416524887085,negative
907,907,907,the statistics are mindblowing people in bc on average die daily from drug poisoning it is now the leading cause of death in men aged  source phc ed session caring for people who use substances andor have substance use disorders,DrNGrewal,2022-09-16,20:22:11,negative,0.9647194743156432,negative,0.9018357396125792,sadness,0.7299609780311584,negative,0.7877978086471558,negative,0.5787147283554077,negative
908,908,908,drugpoisoning deaths up by almost a third from june to july bc coroner says  cbc news,DrNGrewal,2022-09-16,20:22:50,negative,0.918980062007904,negative,0.6363592147827148,fear,0.9114810228347778,negative,0.9933143258094788,negative,0.5359475016593933,negative
909,909,909,sigh my brain didnt catch somewords before my mouth said them and i may have made someone sad,karamcnair,2022-09-17,01:44:43,negative,0.9774199724197388,negative,0.910702645778656,sadness,0.9983789920806884,negative,0.9925901889801024,negative,0.4024927020072937,negative
910,910,910,which yes greater total deaths how is jha not selfcontradicting there,karamcnair,2022-09-18,04:43:13,negative,0.9449952840805054,negative,0.5684686899185181,joy,0.8574135899543762,negative,0.7707777619361877,negative,0.42154431343078613,negative
911,911,911,more deaths already in than in all of and these fuckers are claiming its mild and just like a cold,karamcnair,2022-09-18,06:10:15,negative,0.9823821187019348,negative,0.9622182250022888,anger,0.8923922181129456,negative,0.9999393224716188,negative,0.5238486528396606,negative
912,912,912,love this i was always excited to shop at punjabi market for indian groceries amp outfits in my youth and was sad to see so many businesses there shut down over the years amp move elsewhere glad to see this piece of vancouverbc history being preserved,DrNGrewal,2022-09-18,19:32:22,positive,0.9012834429740906,positive,0.8943551778793335,joy,0.9596436619758606,positive,0.9828780889511108,neutral,0.3453880548477173,positive
913,913,913,monday mindfulnessone of the best ways to relieve stress is to regularly participate in physical activities what do you do to relieve stress let us know in the comments below,PEAKMD,2022-09-19,14:02:34,positive,0.7159477472305298,positive,0.8093753457069397,joy,0.6550725102424622,positive,0.6370534300804138,positive,0.3889916241168976,positive
914,914,914,no way i grew up there toosad scenes playing out in our hometown,indysahota,2022-09-19,22:13:24,negative,0.9824545979499816,neutral,0.4996910095214844,anger,0.4830542504787445,negative,0.9974055886268616,negative,0.3695065379142761,negative
915,915,915,sadly some people have so little empathy and kindness for others that they react like this to a  amber alert  there is a year missing there is a silence mode on your phone  team canada ag at worlds fenix as in garmin model  there is a yo missing,DrMCGregoire,2022-09-20,07:09:47,negative,0.9778209924697876,negative,0.8555354475975037,sadness,0.9953688383102416,negative,0.9998600482940674,negative,0.42720258235931396,negative
916,916,916,public services health and safety association  new research findings on risks of occupational stress injury among canadian first responders and frontline healthcare workers,JDRichardsonMD,2022-09-20,12:31:30,neutral,0.5553507208824158,neutral,0.5510483384132385,fear,0.6365857720375061,positive,0.999245285987854,negative,0.33414608240127563,neutral
917,917,917,selfinjurious thoughts and behaviors that differentiate soldiers who attempt suicide from those with recent suicid,JDRichardsonMD,2022-09-20,12:50:22,neutral,0.6873761415481567,negative,0.8037812113761902,sadness,0.8833172917366028,positive,0.9389766454696656,negative,0.4975968301296234,negative
918,918,918,posttraumatic stress disorder sleep and medical cannabis treatment a,JDRichardsonMD,2022-09-20,18:22:37,neutral,0.9474411606788636,neutral,0.7357697486877441,fear,0.6931859254837036,positive,0.8934085965156555,positive,0.43347516655921936,neutral
919,919,919,status loss due to covid traditional masculinity and their association with recent suicide attempts and suicidal ideation,JDRichardsonMD,2022-09-20,18:25:50,negative,0.91431987285614,negative,0.8515551090240479,sadness,0.9385992884635924,negative,0.9996492862701416,negative,0.5196002721786499,negative
