,TWEET,USERNAME,DATE,TIME,MANUAL,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score
114,wants to know any ideas for pronouncement of death in communities under covid pressure,PackerTamar,2020-03-24,23:40:03,0,negative,0.71413362,neutral,0.767777801,anger,0.978629649,negative,0.948903978,negative,0.413320214
115,i agree this is a major concern amp worry and am saddened to hear about your past experience which sounds highly inappropriate our health care system is not equitable and with resource scarcity this inequity will likely worsen,AmitAryaMD,2020-03-25,12:23:59,1,negative,0.978747606,negative,0.964447379,sadness,0.962319434,negative,0.990948856,negative,0.44351384
116,i love this province straight from the mouth of our premier  also to reduce the stress you have to do some exercise so have a walk but sometimes a glass of wine may help,drfrayn,2020-03-25,15:04:23,0,positive,0.983812809,positive,0.94413209,joy,0.970137715,positive,0.993650258,negative,0.361575693
117,during these stressful times the staff on west at general hospital are spreading smiles with their cheeky hand washing posterstheir team spirit and courage certainly brightened our day,HamHealthSci,2020-03-25,22:11:24,0,positive,0.99182117,positive,0.969145417,joy,0.9946509,positive,0.997866988,positive,0.496468365
118,canadian government introduces canada emergency response benefit to help workers amp businesses  per month taxable for up to months for lost income due to ,DrNadiaChaudhri,2020-03-25,23:53:29,0,neutral,0.936860025,neutral,0.776039541,sadness,0.986528516,positive,0.724048555,negative,0.507618368
119,sadly many people still arent grasping the importance of staying home a lesson on physical distancing,JeromeEdelstein,2020-03-27,20:36:09,0,negative,0.895762384,negative,0.779255807,joy,0.605269909,negative,0.97998029,negative,0.439896405
120,were happy to share this new virtual visit program which helps patients stay in touch with volunteers to help fight off isolation and loneliness,HamHealthSci,2020-03-29,20:14:57,0,positive,0.966841519,positive,0.967719853,joy,0.996371508,positive,0.994023979,positive,0.44595173
121,im so sorry for your loss just terrible,AmitAryaMD,2020-03-30,0:09:55,0,negative,0.973531008,negative,0.895343065,sadness,0.998339891,negative,0.999924541,negative,0.490257621
122,sadly many people still arent grasping the importance of staying home a lesson on ,JeromeEdelstein,2020-03-30,18:40:57,0,negative,0.929298639,negative,0.769377589,anger,0.555462658,negative,0.962370992,negative,0.395809621
123,seems like the jury is out on this one we need to look at countries with the lowest healthcare worker deathsinfections and see what ppe routine they followed as a starting point,masood_sameer,2020-03-30,19:53:53,1,negative,0.82567209,negative,0.546106935,sadness,0.962887764,negative,0.607938588,negative,0.43397522
124,congratulations to for winning the st annual rsa distinguished researcher award a welldeserved honour for a brilliant scientist studying the neurobiology of stress amp cue interactions in alcohol use disorder,DrNadiaChaudhri,2020-03-31,13:01:07,0,positive,0.986634612,positive,0.966031075,joy,0.998185694,positive,0.994224489,positive,0.45650205
125, restricted autonomy if resources are not available a patient may not be able to chose lifeprolonging measures amp place of death patients could be isolated on a specialized covid ward at eol,AmitAryaMD,2020-03-31,14:23:37,0,neutral,0.631571651,negative,0.660223305,fear,0.535247445,negative,0.998379588,neutral,0.354649812
126,calvin mach is a registered dietitian at msh he has a few tips to help reduce the stress of grocery shopping limit your visits to grocery stores know the items you have and use at home focus on dry frozen and canned goodsread more tips at,OakValleyHealth,2020-03-31,17:08:56,0,neutral,0.736019969,neutral,0.501372397,joy,0.60700649,positive,0.871236742,positive,0.362388998
127,womens sexual desire trauma exposure and posttraumatic stress disorder ,DrLoriBrotto,2020-03-31,19:44:43,0,negative,0.735792696,negative,0.703856945,fear,0.670740962,positive,0.51123935,negative,0.344274133
128,im very sorry for your loss stephanie,DrNadiaChaudhri,2020-04-01,2:58:00,0,negative,0.652549386,negative,0.541774392,sadness,0.989828467,negative,0.797195256,negative,0.641190946
129,our study has arms outpatient arm does cqazithro reduce admission hospital admission or death inpatient arm does cqazithrointerferonb reduce icu ventilation or deathtranslational outcomes viral titre ace ,wlharper1,2020-04-01,4:25:42,0,neutral,0.825070679,neutral,0.820436358,fear,0.491390169,negative,0.996130824,negative,0.347103685
130,how to assess dyspnea by phone a must read respiratory distress by the roth score,PackerTamar,2020-04-01,12:06:21,0,neutral,0.89871341,neutral,0.648327887,fear,0.924279094,positive,0.905232251,negative,0.404659212
131,rightly lost trust in higher powers like  and because all they are doing is promoting a false narrative to somehow try and save what little ppe there is for us frontline clinicians guess what its not working so lets just stop the lying tell the,wlharper1,2020-04-01,12:25:37,0,negative,0.973350048,negative,0.925387502,anger,0.940524101,negative,0.997168005,negative,0.489762753
132,virtual meditation is a wonderful way to be kind to your mind during this stressful time,JeromeEdelstein,2020-04-02,12:23:02,0,positive,0.983430862,positive,0.944910347,joy,0.867634952,positive,0.997072816,positive,0.512092233
133,you dont need the same level of data for every situation its not necessary and its not safe waiting for perfect evidence when facing an exponentially scaled unknown with existential risk potential is a strategy that leads to unnecessary loss of life,wlharper1,2020-04-02,14:41:06,0,negative,0.958989382,negative,0.912545383,joy,0.995431185,negative,0.999972224,negative,0.397567362
134,if the decision to ban export of m n masks to canada holds then we should explore nationalizing their intellectual property on a temporary basis to facilitate local production this is a matter of life and death for canadians,IBmectin,2020-04-03,16:54:56,0,negative,0.866856635,negative,0.607060373,joy,0.518879116,negative,0.995973408,negative,0.375045776
135,the pandemic can be hard on our staff thats why we have a safe space for staff to destress this is staff supporting staff thanks to our outpatient mental health social workers chaplain and hr department for making this a reality,OakValleyHealth,2020-04-03,20:04:03,1,positive,0.650148273,positive,0.589833379,joy,0.872082531,positive,0.99181211,negative,0.389368951
136,keep a close eye on their response and ask them to flip back as soon as you feel its not working we only do prone hfnc in pts who are fully awake not in respiratory distress and mentating ie covid patients who have isolated hypoxia who look otherwise well,A_F_Hegazy,2020-04-04,23:22:19,0,neutral,0.920345306,neutral,0.599810719,sadness,0.602856159,negative,0.999376953,negative,0.362445503
137,my sincerest condolences to you and your family on your loss kim,DocSandyB,2020-04-05,12:37:55,0,neutral,0.735461891,neutral,0.592627347,joy,0.971159995,positive,0.98257035,negative,0.410070151
138,it cant be said enough another important reminder from our surgery teams pacu amp sadu,OakValleyHealth,2020-04-05,16:02:31,0,positive,0.720845044,positive,0.642086148,joy,0.982503355,positive,0.997925878,negative,0.354825079
139,because of the harsh lessons from sars was prepared amp promptly executed an aggressive effective plan to contain  despite being only miles from mainland china and proximity to wuhan it has only  confirmed cases and deaths to date,yvonneychan,2020-04-05,17:22:28,0,negative,0.870307148,neutral,0.631984472,anger,0.591381848,positive,0.928620815,negative,0.507154405
140,we may have to deploy the military to keep people from watching cherry blossoms at high park seriously over people died in the last hr in the us thats you and your entire neighborhood remember that,masood_sameer,2020-04-05,19:51:18,0,negative,0.944058657,negative,0.852212787,sadness,0.997104228,positive,0.993295133,negative,0.391737014
141,sad but and story of ed nurses spending  time with palliative patient because of much needed visitor restrictions ,arcandandrew,2020-04-05,20:31:06,0,negative,0.656799078,negative,0.727380633,joy,0.5839504,positive,0.526157796,negative,0.439707547
142,during these stressful times its importance to take a minute to appreciate and ground yourself with all the beautiful things in your life take a minute and share with us what youre thankful for,JeromeEdelstein,2020-04-06,14:57:12,1,positive,0.814880967,positive,0.944088399,joy,0.99661839,positive,0.997722089,positive,0.429106861
143,increase in mental health response coronavirus anxiety calls to telaide almost double during a pandemicfind my response here,PaulSabaMD,2020-04-06,17:49:54,0,negative,0.58319509,neutral,0.515337765,fear,0.965341806,negative,0.991961896,negative,0.379730433
144,what i do want is to not have to make such a morally distressing decision on my own when im already under duress this is why the ontario pandemic surge triage protocol is so important in the fight against ,wlharper1,2020-04-08,15:57:20,1,neutral,0.571663499,negative,0.477070063,sadness,0.782485247,positive,0.831570864,positive,0.364560753
145,because when i and my fellow healthcare professionals are out there on the front lines were going to want to have a to help with these very difficult and morally distressing decisions,wlharper1,2020-04-09,4:03:55,1,neutral,0.520178795,neutral,0.531336606,sadness,0.984368384,negative,0.882806122,negative,0.433982551
146,now leading cause of death in us,wlharper1,2020-04-09,13:07:32,1,negative,0.967560232,negative,0.923137128,anger,0.775520623,negative,0.997755229,negative,0.785776854
147,sending sincere condolences to the community for the loss of a colleague from the team to yours were thinking of you,HamHealthSci,2020-04-09,23:15:20,0,positive,0.532168567,neutral,0.556777358,joy,0.973219395,positive,0.933331609,negative,0.379906774
148,ontarians we need to start thinking about and talking about the  this will be a vital tool in the hardest part of the battle against  more lives will be saved than lost if this tool can help us minimize over and under triage,wlharper1,2020-04-10,3:18:10,0,neutral,0.650422394,positive,0.581969142,joy,0.997108757,positive,0.999674797,neutral,0.392415047
