,Unnamed: 0,TWEET,USERNAME,DATE,TIME,MANUAL,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
321,321,i agree it is important to talk about death and in clinical scenarios we have to use language that is appropriate for the patient amp family in the context of their culture the issue is when we dont talk about it at all,AmitAryaMD,2019-08-12,10:37:41,0.0,neutral,0.850139439,neutral,0.646018922,joy,0.989251077,negative,0.999737322,negative,0.362425327,negative
322,322,excellent fast fact from on differentiating coma unresponsive wakefulness state minimally conscious state lockedin syndrome and brain death this is such a great resource please download their app,AmitAryaMD,2019-08-12,10:50:14,0.0,positive,0.872282267,positive,0.950261176,fear,0.639667749,positive,0.977844834,positive,0.377874792,positive
323,323,as long as we address it the language and communication style we use should be tailored to the wishes of the patient amp family in the context of their culture i agree we shouldnt avoid the conversation and should feel comfortable talking about death and dying,AmitAryaMD,2019-08-12,13:15:37,0.0,neutral,0.794867277,neutral,0.662632406,joy,0.99858737,negative,0.997173309,negative,0.35049367,negative
324,324,i agree  a multipronged solution is required including more homecare resources also more than ever we need to normalize death amp dying and make sure all hcps have training in  sharing graphics courtesy of,AmitAryaMD,2019-08-12,13:29:05,0.0,neutral,0.728451371,neutral,0.582543671,joy,0.993502438,positive,0.946058512,negative,0.402991444,neutral
325,325,who defines this language imo it should be whatever communication style amp language the patient amp their family use all cultures talk about death but often in a different way than we may be used to there is no norm,AmitAryaMD,2019-08-13,16:01:49,0.0,neutral,0.889429569,neutral,0.632063687,anger,0.654681921,negative,0.999243259,neutral,0.383743733,neutral
326,326,respectfully i dont agree with this as it assumes english communication is the norm i regularly have conversations with patients amp families in hindi punjabi or urdu using a direct translation of the words death or dying would be harmful and insensitive,AmitAryaMD,2019-08-13,16:11:45,0.0,negative,0.930913031,negative,0.927479446,anger,0.775137961,negative,0.999930143,negative,0.38803643,negative
327,327,i agree that we need to normalize death amp dying however the language we use to communicate with the pt amp family may vary depending on several factors eg culture there is no one word or one style of communication also lets not assume english is the gold standard,AmitAryaMD,2019-08-13,16:30:20,0.0,neutral,0.586969852,neutral,0.600264966,joy,0.672930181,negative,0.999814093,neutral,0.359275132,neutral
328,328,beauty  death i hope ,DocMaximum,2019-08-14,0:27:55,0.0,negative,0.515459776,neutral,0.536942482,joy,0.745866001,negative,0.740702212,negative,0.354319036,negative
329,329,a perpetual problem and we are very vulnerable the solution is an emr that alerts us and closes the loop quebec still figuring out which emr to implement after years and years and years i feel badly for the patients affected  and the poor docs whove lost their licenses,drzieglergyn,2019-08-15,0:14:31,0.0,negative,0.969996035,negative,0.773721993,sadness,0.992416263,positive,0.641808093,negative,0.443461239,negative
330,330,lets keep in mind that this is not everyones preference in many cultures talking directly about death may be viewed as taboo and may lead to mistrust or even withdrawal from the health care system an indirect communication style may be preferred,AmitAryaMD,2019-08-15,10:02:03,0.0,negative,0.680162251,negative,0.573622108,anger,0.989528358,negative,0.740702391,negative,0.368118733,negative
331,331,in addressing physician burnout it is also clear that the leadership of firstline leaders across our organizations is the longest lever that we have to address this problem lets create a supportive medical culture amp environment through compassionate leadership,DocSandyB,2019-08-16,16:46:41,1.0,positive,0.553128004,positive,0.538867474,love,0.995432377,positive,0.990557432,negative,0.37718755,positive
332,332,i wouldnt use the term relapse to describe an increase in strengthfrequency of my anxietydepression symptoms because  it suggests something discrete to describe something on a continuum and  the term evokes another lapse of judgment for me which feels stigmatizing,catriona_hippma,2019-08-18,16:14:34,0.0,negative,0.84219861,negative,0.822250128,sadness,0.997007191,negative,0.997853041,negative,0.397670299,negative
333,333, for all pts we need to have early amp ongoing conversations about preferably starting at diagnosis this should include location of death amp focus of treatment the setting should be empowered to honour these wishes so seniors can age in place,AmitAryaMD,2019-08-18,18:32:12,0.0,neutral,0.936767817,neutral,0.703609347,joy,0.980509162,positive,0.985911012,negative,0.350337267,neutral
334,334, overall pts living in are marginalized frail amp extremely vulnerable about  of deaths occur in ltc a number expected to rise significantly over the next two decadesintegrating early approaches would greatly help and should be standard of care,AmitAryaMD,2019-08-18,18:32:17,0.0,neutral,0.802648425,neutral,0.588244379,fear,0.958065271,negative,0.826628208,negative,0.400540441,negative
335,335,in ontario major depression is the most common mental illness see tools to get started on the quality standard for major ,OntarioHealthOH,2019-08-19,14:01:36,0.0,negative,0.686040342,negative,0.673684597,joy,0.611775279,negative,0.997714281,negative,0.375070661,negative
336,336,a very unfortunate amp tragic personal story our system amp those working in it must do much better to acknowledge amp treat suffering a death without dignity amp symptom relief should be viewed as below the standard of care via,AmitAryaMD,2019-08-20,20:50:41,1.0,negative,0.951788604,negative,0.857017815,sadness,0.998562753,negative,0.999881387,negative,0.511281908,negative
337,337,id consult fever cough weight loss night sweats and this xrayme let me shave my beard first and ill see the patient,sebpoule,2019-08-21,0:56:01,0.0,neutral,0.82927388,neutral,0.648434997,anger,0.601625979,negative,0.949205339,negative,0.355162382,negative
338,338,hang in there sadie you know your stuff and it will all go well,DrNadiaChaudhri,2019-08-21,0:59:26,0.0,positive,0.728148043,positive,0.733728409,joy,0.998170376,positive,0.994463027,positive,0.436888069,positive
339,339,does anyone else buy pens when stressed or just me nothing fancy,IBmectin,2019-08-21,23:08:57,0.0,neutral,0.783982813,neutral,0.572680175,anger,0.824289441,negative,0.972109735,neutral,0.392014265,neutral
340,340,thus perpetuating my stress,IBmectin,2019-08-21,23:13:11,0.0,negative,0.967591524,negative,0.863710642,joy,0.504392564,positive,0.983114839,negative,0.449155003,negative
341,341,cancer is stressful enough our team is working together to make it a bit easier for kids with solid tumours,mch_childrens,2019-08-22,17:59:32,1.0,neutral,0.806878626,positive,0.478370965,joy,0.686876833,positive,0.912376523,negative,0.376763076,positive
342,342,canadian tb standards  in  in of all reported deaths in canada was due to tb wow,IBmectin,2019-08-22,19:17:03,0.0,negative,0.912038863,negative,0.684590042,fear,0.98439157,negative,0.996466637,negative,0.344416827,negative
343,343,multiomics prediction of response rates to therapies to inhibit programmed cell death and programmed cell death ligand  cancer biomarkers  jama oncology  jama network,DoctorJSpicer,2019-08-26,10:22:54,0.0,neutral,0.889755785,neutral,0.76517576,fear,0.404239804,positive,0.995198667,neutral,0.372160286,neutral
344,344,im glad i work at a place where in the midst of a stressful shift i can routinely ask my consultant colleagues for assistance and still entertain some semblance of humanity,arcandandrew,2019-08-26,13:37:34,1.0,positive,0.917977095,positive,0.773404479,joy,0.982217729,positive,0.998715401,positive,0.532634079,positive
345,345,thank you for this we need to proactively discuss harms of er transfer for pts worsened delerium loss of muscle mass nosocomial infections and unnecessary tests amp treatments need to promote any strategy which will allow us to treat in rather than transfer,AmitAryaMD,2019-08-27,0:44:01,1.0,neutral,0.717016637,neutral,0.537441194,sadness,0.958013296,negative,0.830277741,negative,0.424374044,negative
346,346,congrats to both of you and your family verklempt is the perfect description  literally too emotional to speak  no real translation in french or english for sharing this special milestone,DocSandyB,2019-08-27,1:43:41,1.0,positive,0.986950815,positive,0.983814895,sadness,0.993404925,positive,0.947272539,negative,0.370971709,positive
347,347,its  dogs can help with weight loss by encouraging regular exercise dog owners participate in minutes of moderate activity weekly compared to nondog owners who only participate in   research by pictured vp medical operations,OakValleyHealth,2019-08-27,17:44:19,1.0,neutral,0.527054131,positive,0.712012649,joy,0.894392967,positive,0.797644436,neutral,0.367064774,neutral
348,348,aging gravity and excessive forehead muscle activity causes drooping of the eyebrows and deep forehead wrinkles this creates a heaviness around the upper eyelids that often makes a person look constantly sad angry or tired,JeromeEdelstein,2019-08-27,19:46:03,0.0,negative,0.965549946,negative,0.879397213,sadness,0.993712366,negative,0.999881387,negative,0.406760454,negative
349,349,for sharing congrats to for bravely leading this conversation sadly shaming has been at the core of our professional culture for far too long i know it only too well myself momentum for change is building this is compassionate leadership in action,DocSandyB,2019-08-28,4:55:01,0.0,positive,0.589951038,positive,0.76231724,love,0.994778872,negative,0.979925692,positive,0.388091117,positive
350,350,it was incredibly powerful amp emotional for the audience julie it could not have been more effective for the courage u have shown amp the vulnerability u risk in sharing your story of kates journey your advocacy for the patient perspective amp partnership is having real impact,DocSandyB,2019-08-28,14:32:15,0.0,positive,0.981390297,positive,0.977511644,joy,0.981745064,positive,0.997574389,positive,0.404744357,positive
351,351,tips on how to reduce stress,JeromeEdelstein,2019-08-28,20:35:49,0.0,neutral,0.60054642,neutral,0.757490277,joy,0.793770373,positive,0.985712647,positive,0.418119937,neutral
352,352,is not appropriate in endstage terminal illness these situations are sad yet expected consequences of a society where everyone is allowed to be a fighter deaths are reported as lost a lengthy battle to  amp death itself is viewed as a failure,AmitAryaMD,2019-08-29,1:20:25,0.0,negative,0.964945614,negative,0.958840847,sadness,0.831388474,negative,0.996567249,negative,0.418732762,negative
353,353,im going to dear yellow suns see you there support suicide prevention and awareness via,PackerTamar,2019-09-01,23:55:33,0.0,positive,0.51978904,positive,0.528094292,joy,0.943166614,positive,0.892912626,negative,0.359060466,positive
354,354,sorry for your loss andrea,IBmectin,2019-09-04,10:59:23,0.0,negative,0.73372519,negative,0.598767936,sadness,0.992593229,positive,0.930761158,negative,0.604562223,negative
355,355,in a system which explicitly devalues home care amp doesnt support caregivers is a hospital death always a failure isnt how you die not also as important or more important as where you die,AmitAryaMD,2019-09-04,11:05:57,0.0,negative,0.97769779,negative,0.959737122,joy,0.920412362,negative,0.999844074,negative,0.37037456,negative
356,356, our current social media campaign features a video highlighting our research on the role of chronic stress in low sexual desire,DrLoriBrotto,2019-09-05,3:41:39,0.0,neutral,0.923392713,neutral,0.843532026,sadness,0.592409432,negative,0.749466419,positive,0.486076087,neutral
357,357,if you still routinely send chest pain pts with normal trops and a normal or nonsp ecg for stress testing you shouldnt be then you should listen to this free emrap episode with,postgradw,2019-09-07,19:41:23,0.0,neutral,0.701249957,neutral,0.687492251,joy,0.969111204,negative,0.592364728,negative,0.369805366,negative
358,358,key to a happy life no stresscoincidence,postgradw,2019-09-08,0:13:04,0.0,positive,0.969077051,positive,0.788387001,joy,0.992767334,positive,0.999667645,positive,0.523964763,positive
359,359,happy grandparents day from our msh mommy amp daddy ambassadors,OakValleyHealth,2019-09-08,14:46:13,0.0,positive,0.990371048,positive,0.98029834,joy,0.998577952,positive,0.994659603,positive,0.391503066,positive
360,360,it defines as an environment that is spiritually socially and emotionally safe as well as physically safe for people where there is no denial of their identity of who they are and what their needs are,AmitAryaMD,2019-09-10,11:07:28,1.0,positive,0.76786983,positive,0.578665316,joy,0.997399688,positive,0.998271227,positive,0.405994445,positive
361,361,its important contacts call at cope to speak to a crisis worker toronto distress centres offer both crisis and emotional support services by phone at help  or by text through  pm am,OakValleyHealth,2019-09-10,13:25:52,1.0,neutral,0.816497922,neutral,0.68248415,sadness,0.740749359,positive,0.978649318,positive,0.366418123,neutral
362,362,most of us know that smoking isnt good for us but not all of us are aware that the habit is particularly dangerous when associated with plastic surgeries smoking puts unnecessary stress on the heart while also,JeromeEdelstein,2019-09-10,16:53:05,0.0,negative,0.959454417,negative,0.963981569,anger,0.980375886,negative,0.989079297,negative,0.41271323,negative
363,363,we are so grateful to have this supportive team to anyone and everyone who has contemplated suicide or lost a loved one to suicide we are thinking of you today,mch_childrens,2019-09-10,18:47:22,0.0,positive,0.986791015,positive,0.881154716,love,0.99318862,positive,0.980031848,positive,0.398779929,positive
364,364,changes in opioid policy recently trying to prevent overdoses and deaths from opioids was when mortality rates started to climb,OntarioHealthOH,2019-09-11,16:10:27,0.0,negative,0.774319649,negative,0.62629956,sadness,0.49677068,negative,0.978025377,negative,0.511468768,negative
365,365,shift from prescribed from nonprescribed opioid deaths in recent years,OntarioHealthOH,2019-09-11,16:12:15,0.0,negative,0.753558755,neutral,0.519828796,fear,0.595967829,positive,0.993329406,negative,0.536878884,negative
366,366,about a third of people at time of death had an active opioid prescription  data but varied widely by age and gender,OntarioHealthOH,2019-09-11,16:13:15,0.0,neutral,0.966118276,neutral,0.58016783,joy,0.409807622,negative,0.70343703,negative,0.564253986,negative
367,367,diverted opioids from legitimate sources still playing a role in opioid deaths though,OntarioHealthOH,2019-09-11,16:14:33,0.0,negative,0.94966507,negative,0.733698905,anger,0.737100363,negative,0.992342889,negative,0.522415042,negative
368,368, stressing that sources of opioids not straightforward,OntarioHealthOH,2019-09-11,16:16:18,0.0,negative,0.648843169,negative,0.588528275,joy,0.971413612,negative,0.996896863,negative,0.475948483,negative
369,369,is treatment the answer and will it turn the tide of opioid deaths probably no,OntarioHealthOH,2019-09-11,16:28:17,0.0,negative,0.522728741,negative,0.608941197,sadness,0.665935814,positive,0.730694532,negative,0.473454505,negative
370,370,  of what makes us sick is social will cause deathsyr by  homicide rate is x gt than other developed countries due to x higher gun homicide ratebut why would activist mds care about what makes people sick amp die eh,AmitAryaMD,2019-09-13,10:55:50,0.0,negative,0.981646121,negative,0.915163696,anger,0.609170258,negative,0.998355329,negative,0.430256397,negative
371,371,studies have linked to greater patient satisfaction better outcomes decreased physician burnout and a lower risk of malpractice suits and errors,AmitAryaMD,2019-09-13,11:16:05,0.0,neutral,0.708099067,positive,0.593314528,sadness,0.805942774,positive,0.576912463,positive,0.4900361,positive
372,372,the computer was lost at london stanstead should i call copenhagen,durocher1,2019-09-13,14:23:32,0.0,negative,0.891403973,negative,0.706026137,sadness,0.86935699,negative,0.998108029,negative,0.432146966,negative
373,373,sadly not flying back the way i arrive,durocher1,2019-09-13,17:10:44,0.0,negative,0.940939069,negative,0.654823899,sadness,0.972023666,negative,0.951179802,negative,0.383558899,negative
374,374,it was the saddest year for baseball fans especially fans its been years since mlb cancelled the season over a labour dispute,JohnsonNeilG,2019-09-14,2:09:46,0.0,negative,0.977725804,negative,0.960418224,sadness,0.909182429,negative,0.999655604,negative,0.44711265,negative
375,375,lets discussbased mostly on fearanxiety and published cases of dlg failure mainly vl cd rifamycin and considering this case  vl m cd  mac on truvadadlg and soon aziethrifabutin dlg bid pharmacist said ok dlg once a day with rifa,sebpoule,2019-09-16,20:27:37,1.0,neutral,0.766481996,neutral,0.614060283,anger,0.473008335,negative,0.520818651,negative,0.403357476,negative
376,376, falls happen frequently with advanced  typically due to symptoms of bpsd they can commonly lead to hospitalization injury andor death,AmitAryaMD,2019-09-18,0:15:42,0.0,negative,0.930035651,negative,0.79699862,sadness,0.558717668,negative,0.999935031,negative,0.438480884,negative
377,377,keeping track of the acronyms and other terms commonly used in the system can be a challenge thats why we created a glossary check it out on our tools and resources page for search glossary here,OntarioHealthOH,2019-09-19,13:00:49,1.0,neutral,0.804876268,neutral,0.711499333,joy,0.697063327,negative,0.55432111,neutral,0.341360688,neutral
378,378,in addition a clinical event metaanalysis without having individualpatient data and knowing that stroketia and death are competing risks not too sure how some ppl are so lucky to get published whatever and in jacc,RodrigoBagur,2019-09-20,1:48:25,1.0,negative,0.798196912,neutral,0.55999434,joy,0.99841404,positive,0.645444453,negative,0.382395834,negative
379,379,hormonal and variants unreasonable irrational emotional and this isnt even touching physical objectification,catriona_hippma,2019-09-21,2:41:08,1.0,negative,0.886593223,negative,0.749372423,fear,0.448420048,negative,0.999875784,negative,0.526715517,negative
380,380,ditto just attended the compassion in action conference by to examine the opportunity a few hospitals in canada are members amp hold schwartz rounds these can be an easy win for many hospitalsclinics to work towards a compassionate med culture amp reduce burnout rates,DocSandyB,2019-09-22,15:50:43,0.0,positive,0.966939151,positive,0.865403891,love,0.994435191,positive,0.993144274,positive,0.366898805,positive
381,381,new publication just in time for my defense on wednesday the results are now out for our oneday workshop for emotional eating,drfrayn,2019-09-23,12:44:47,0.0,neutral,0.668915331,neutral,0.786177814,sadness,0.960047483,negative,0.908635378,negative,0.365897775,negative
382,382,people with report pain discomfort and loss of mobility an outlining quality care is now available,OntarioHealthOH,2019-09-23,19:00:17,0.0,neutral,0.591213703,neutral,0.624184132,joy,0.994459629,positive,0.990466475,negative,0.528897762,neutral
383,383, burnout increases both explicit amp implicit racial bias amongst residents and contributes to disparities in care,AmitAryaMD,2019-09-24,1:39:03,0.0,negative,0.957082093,negative,0.841959238,sadness,0.53766489,negative,0.996465325,negative,0.446635365,negative
384,384,brushing my teeth when im stressed is a dilemma do i care more about cavities or the breakfast i just ate,DrNadiaChaudhri,2019-09-24,14:57:19,0.0,negative,0.780815959,negative,0.79050231,anger,0.653090775,negative,0.907999992,negative,0.379134238,negative
385,385,thanks to our volunteer ambassadors for helping to promote this tool to our patients,HamHealthSci,2019-09-24,16:41:54,0.0,positive,0.988351405,positive,0.966876149,joy,0.99541086,positive,0.994035244,positive,0.564705789,positive
386,386,for nearly a decade syl corsini was on the brink of death now thanks to a clinical trial at juravinski hospital and cancer centre hes back to his normal self,HamHealthSci,2019-09-24,17:55:36,0.0,neutral,0.726897895,neutral,0.615126967,sadness,0.731179893,negative,0.719653547,negative,0.470323235,negative
387,387,he also explains how it applies to massive weight loss patients,JeromeEdelstein,2019-09-25,15:11:56,0.0,neutral,0.951449871,neutral,0.844125271,joy,0.574034631,positive,0.969625115,positive,0.404420912,neutral
388,388,keepingtrack of the acronyms and other terms commonly used in the be a challengethats why wecreateda glossary check it out onour tools and resourcespagefor search glossary here,OntarioHealthOH,2019-09-26,15:00:55,1.0,neutral,0.765508413,neutral,0.867764652,joy,0.594657004,positive,0.760734856,neutral,0.342060626,neutral
389,389,happy b in winnipeg the home town of my boss  to hear him speak at the canadian association of general practitioners in oncology annual conference he stressed the importance of having a range of skills as a family doc even w a focused practice,allan_k_grillMD,2019-09-27,2:21:58,0.0,positive,0.981375098,positive,0.917751551,joy,0.910485804,positive,0.996917963,positive,0.463449955,positive
390,390,excited that phase of our research towards developing an app for managing postpartum depression is complete thanks to and her team who travelled all corners of bc to listen to women for what they need,DrLoriBrotto,2019-09-27,17:48:04,0.0,positive,0.950775325,positive,0.9644835,joy,0.992214739,positive,0.991861582,positive,0.470012903,positive
391,391,suicide prevention  please consider help to raise raise money for running for rachael ,PackerTamar,2019-09-27,17:59:26,0.0,neutral,0.935754836,neutral,0.794745684,anger,0.526194572,negative,0.826424301,positive,0.342500478,neutral
392,392,as per htasadd do antidepressants actually work for patients with alzheimers  consider stopping as increased risk of adverse events no benefit,AmitAryaMD,2019-09-30,13:27:44,0.0,negative,0.654132485,negative,0.577007294,sadness,0.908115327,negative,0.739451528,negative,0.46190989,negative
393,393,it is not burnout it is moral injury chronic lack of sleep dealing with system issues among others,RodeloKaroll,2019-10-01,22:29:03,0.0,negative,0.903110206,negative,0.778178275,anger,0.599424183,negative,0.998314977,negative,0.568478584,negative
394,394,i dont agree our communication about death and dying is greatly influenced by values beliefs culture and religion not everyone is the same,AmitAryaMD,2019-10-02,13:17:14,0.0,neutral,0.755134225,negative,0.714237213,joy,0.992218256,negative,0.998746514,neutral,0.366684049,negative
395,395,this continues to break my heart i hope these women recover physically and emotionally perpetrators need the highest possible consequences and we need to eliminate opportunities for them to offend getting rid of frat houses is part of the puzzle,DrLoriBrotto,2019-10-02,13:52:42,0.0,negative,0.970798969,negative,0.957158267,joy,0.715165615,positive,0.828360498,negative,0.474988669,negative
396,396,i agree that our bigger issue is a society and medical culture that denies death yet we will win many more hearts by being sensitive to peoples needs rapport and trust is so important and it is the concept of death that matters not the exact words right,AmitAryaMD,2019-10-03,2:02:19,0.0,neutral,0.856264114,neutral,0.475312084,joy,0.47789079,positive,0.968219161,negative,0.364126325,neutral
397,397,respectfully we can always try to learn about the wording amp communication style which works best for the patient in the context of their family culture amp religious beliefs trust amp rapport matters so much in certain situations the word death could cause harm,AmitAryaMD,2019-10-03,2:20:38,0.0,neutral,0.537835956,neutral,0.656214356,sadness,0.400190443,positive,0.92647922,negative,0.368773997,neutral
398,398,metrics such as lifeyears or qualityadjusted lifeyears qalys lost or gained better reflect the burden of breast cancer and the benefits of screening than simple mortality does ,CJFlegg,2019-10-03,20:37:08,0.0,neutral,0.835455477,neutral,0.634098768,sadness,0.563225508,negative,0.925827682,negative,0.444849491,negative
399,399,attn families in the event of a school closure next week were offering special daytime recreation we know this is a stressful time so are providing fullday respite at our halfday rate to make things a little easier details here,mch_childrens,2019-10-04,20:56:32,1.0,neutral,0.857403696,positive,0.511896789,sadness,0.61768204,positive,0.994373679,positive,0.36428386,positive
400,400,now heres an important issue how many of us have access to interpreters if needed on an urgent basis do hcps underutilize interpreters due to time constraints or racial bias with translation could english words for death amp dying lose some meaning,AmitAryaMD,2019-10-05,10:12:21,0.0,negative,0.770020366,negative,0.615207493,sadness,0.593364179,negative,0.990498364,negative,0.357046902,negative
401,401,thread of some highlights from the catch conference  s first sports cardiology web conference lets build a national strategy for the prevention of sudden cardiac death in sports and community,DrFlashHeart,2019-10-05,14:14:35,0.0,neutral,0.922229946,neutral,0.704039872,joy,0.906868875,positive,0.995079637,negative,0.387907147,neutral
402,402,george hickes minister of health stop the needless hospitalizations and deaths due to rsv in inuit babies  sign the petition via,DocSandyB,2019-10-06,21:25:00,0.0,negative,0.94828105,negative,0.679308236,anger,0.563934267,negative,0.951881409,negative,0.611466706,negative
403,403,george hickes minister of health stop the needless hospitalizations and deaths due to rsv in inuit babies  sign the petition via,AmitAryaMD,2019-10-07,0:09:25,0.0,negative,0.94828105,negative,0.679308236,anger,0.563934267,negative,0.951881409,negative,0.611466706,negative
404,404, we can agree that better recognition amp monitoring of symptoms is needed for most low dose symptom titrated opioids would be safe for paindyspnea opioids should not be used for depressed affect or agitation whenever possible nonpharmacological approaches should be used,AmitAryaMD,2019-10-07,1:07:18,0.0,neutral,0.89981091,neutral,0.603774607,joy,0.991365433,negative,0.654286981,negative,0.350830257,negative
405,405, i strongly feel that we need to rebrand into longterm units as most patients have advanced lifelimiting illness poorly treated symptoms amp insufficient discussion of with a significant degree of caregiver burnout,AmitAryaMD,2019-10-07,1:07:18,0.0,negative,0.911248982,negative,0.726927638,sadness,0.689266741,negative,0.89327836,negative,0.439943463,negative
406,406,managing diabetes during pregnancy can be stressful would our new draft quality standard and patient guide be helpful tell us what you think,OntarioHealthOH,2019-10-07,14:01:43,0.0,neutral,0.620970249,neutral,0.66699791,joy,0.694585145,positive,0.709156156,positive,0.367209196,neutral
407,407,i developed anxietyrelated insomnia for a spell amp cbt worked very well also vigorous exercise,DrNadiaChaudhri,2019-10-08,15:30:49,0.0,neutral,0.89462322,positive,0.754743218,joy,0.998479903,positive,0.987097144,negative,0.389604241,positive
408,408,we found no strong evidence of differences in major bleeding myocardial infarction and death among different antithrombotic therapies,RodrigoBagur,2019-10-10,11:26:07,0.0,negative,0.76199168,neutral,0.509311676,joy,0.633937597,negative,0.999851346,negative,0.437010407,negative
409,409,on  we spoke with a youth patient at hhs about his struggle growing up with anxiety,HamHealthSci,2019-10-10,12:30:03,0.0,neutral,0.932652831,neutral,0.728232682,fear,0.926268578,positive,0.724023521,negative,0.357194453,neutral
410,410,in ontario major depression is the most common mental illness this see what quality care looks like and where you can get started to improve care with ,OntarioHealthOH,2019-10-10,14:15:12,0.0,negative,0.615926385,negative,0.639903307,joy,0.988810182,negative,0.766625464,negative,0.489519954,negative
411,411,the system can be hard to navigate especially with all the acronyms and other commonly used terms thats why weve included a glossary on our tools and resources hub type glossary into the search bar here,OntarioHealthOH,2019-10-11,19:10:14,0.0,neutral,0.520370185,neutral,0.489077717,joy,0.579752445,negative,0.999974847,neutral,0.339602083,neutral
412,412,up to hospitalizations and flu deaths in the us last year get your flu shots,NathanCWongMD,2019-10-15,0:26:46,0.0,negative,0.823721945,negative,0.645080507,fear,0.728058159,negative,0.955693603,negative,0.519835472,negative
413,413,a misrepresentation of the results  all cause mortality at days and disability at fu were not improved common drug could prevent thousands of head injury deaths,postgradw,2019-10-15,9:28:09,0.0,negative,0.963340461,negative,0.853802145,joy,0.605807483,negative,0.999893427,negative,0.55798316,negative
414,414,on pregnancy and infant loss awareness day we spoke with lindsay and chris from hamilton ontario about the tragic loss of their son liam,HamHealthSci,2019-10-15,12:00:08,0.0,negative,0.769846678,neutral,0.611221075,sadness,0.998530507,positive,0.941464186,negative,0.428985566,negative
415,415,when the exercise promotes weight loss as well patients can experience a reduction in volume particularly if the weight loss is affecting the site of the transferred fat,JeromeEdelstein,2019-10-15,19:10:28,0.0,neutral,0.650977254,neutral,0.633764684,sadness,0.37324363,negative,0.998036325,negative,0.363486618,negative
416,416,october is recognized as  we support women and families who have experienced early pregnancy loss through our little lambs program,OakValleyHealth,2019-10-15,20:03:53,0.0,positive,0.76094228,positive,0.694064319,sadness,0.978811204,positive,0.992580891,negative,0.524650931,positive
417,417,its a talk for gps about simplecommon infections and stewardship i get lost easily with too much details,sebpoule,2019-10-16,11:31:34,1.0,negative,0.870875835,negative,0.620413542,sadness,0.997570574,negative,0.999420762,negative,0.379595369,negative
418,418,in ontario major depression is the most common mental illness see tools to get started on the quality standard for major ,OntarioHealthOH,2019-10-16,17:00:59,0.0,negative,0.686040342,negative,0.673684597,joy,0.611775279,negative,0.997714281,negative,0.375070661,negative
419,419,its so sad jibran take the time to properly grieve sending you a hug,DrNadiaChaudhri,2019-10-16,23:22:35,0.0,negative,0.687807322,neutral,0.516902626,sadness,0.834342182,negative,0.932969093,positive,0.349205583,negative
420,420,this is sad news im really sorry for your loss mark,DrNadiaChaudhri,2019-10-17,0:35:30,0.0,negative,0.918132722,negative,0.869259596,sadness,0.998035848,negative,0.952499628,negative,0.444387078,negative
421,421,i remember when i lost a summer reviewing medical chart for that study look at author ,sebpoule,2019-10-17,2:41:12,0.0,negative,0.807852924,negative,0.582278073,sadness,0.997696459,negative,0.956521153,neutral,0.383474529,negative
422,422,sad but true ,PackerTamar,2019-10-18,23:08:27,0.0,negative,0.781563222,negative,0.493915349,sadness,0.846329331,positive,0.995007038,negative,0.348621696,negative
423,423,national health human resource planning is one of canadas most urgent priorities if we seek to improve access to care for canadians and address physician amp other healthcare provider burnout cant wait any longer,DocSandyB,2019-10-21,21:26:43,0.0,neutral,0.685461521,positive,0.475849777,anger,0.365811318,positive,0.993813157,negative,0.375869989,positive
424,424,this is very sad great professor m she will be missed,RodeloKaroll,2019-10-22,0:07:23,0.0,neutral,0.468250483,negative,0.699140072,sadness,0.99894315,positive,0.936362863,negative,0.41725719,negative
425,425,i recently was called upon to assist passengers with medical emergencies on consecutive flights from europe the second of which ending with a death mid flight i would have acted anyways but are there risks to acting as a good samaritan,postgradw,2019-10-24,2:10:35,1.0,neutral,0.869320869,negative,0.486428201,joy,0.967608929,positive,0.940608919,negative,0.414807767,negative
426,426,what a wonderful and educational day focused on depression and mental health featuring  thank you to everyone who attended this sold out event a welldeserved standing ovation,OakValleyHealth,2019-10-24,20:46:45,0.0,positive,0.991524637,positive,0.982600272,joy,0.996851623,positive,0.993039072,positive,0.437245131,positive
427,427,having just dealt with an in flight cardiac arrest and death days ago any one of them would do no one amongst the or so other passengers came to help when we called for assistance,postgradw,2019-10-24,21:51:01,0.0,negative,0.611828387,negative,0.72709918,fear,0.772262871,negative,0.988555968,negative,0.461479366,negative
428,428,absolutely hospitals tend to be focused on siloed care of organ systems with neglect of the pts nutrition rehabilitation emotional social amp spiritual needs we need to look after the whole pt in the context of their family community amp culture and not just the illness,AmitAryaMD,2019-10-24,23:27:07,0.0,negative,0.879086316,negative,0.578341603,joy,0.616478622,negative,0.840414464,negative,0.38544786,negative
429,429,useful tips from on how to reduce stress time gt  purposeful free time nature soothing smells as i switch on my lavender essential oil diffuser,DrNadiaChaudhri,2019-10-29,16:30:22,0.0,positive,0.93409276,positive,0.599253893,joy,0.786609232,positive,0.989946663,positive,0.424164623,positive
430,430,im so proud of for her stellar msc defense today congrats master mistress madison,DrLoriBrotto,2019-10-29,19:33:35,0.0,positive,0.991998136,positive,0.991492212,joy,0.998626709,positive,0.986035347,positive,0.409902066,positive
