,Unnamed: 0,TWEET,USERNAME,DATE,TIME,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
296,296,dr deepa grewal these smilezone makeovers help alleviate stress and anxiety for our young patients and put smiles on their faces,OakValleyHealth,2019-07-17,14:15:19,positive,0.979992687702179,positive,0.9355002045631409,joy,0.9636391401290894,positive,0.996370792388916,positive,0.47487083077430725,positive
297,297,wow this highlights the importance of holistic care and addressing  your patients distress will not be improved with an opioid if there is no food on the table or no money to pay rent,AmitAryaMD,2019-07-18,11:53:48,negative,0.7336305379867554,negative,0.661045253276825,joy,0.8886612057685852,positive,0.9976980090141296,negative,0.41928064823150635,negative
298,298,dtr needs utmost compassion and emotional support not judgement ask what is her fear also provide role clarity so she understands her role as a sdm which is to make decisions congruent with her mothers values amp beliefs should consult amp ,AmitAryaMD,2019-07-19,09:46:47,neutral,0.909835696220398,neutral,0.7680467367172241,joy,0.9726430773735046,positive,0.9917173981666565,positive,0.3359415531158447,neutral
299,299,helping your child manage their can be stressful would our draft quality standard and patient guide be helpful tell us what you think,OntarioHealthOH,2019-07-19,15:35:08,neutral,0.7131655216217041,neutral,0.6652154326438904,sadness,0.6057090759277344,positive,0.9831978678703308,positive,0.35692620277404785,neutral
300,300,great article on our impact on the space program canadas footprint how canadas loss of the avro arrow was nasas gain  global news,JohnsonNeilG,2019-07-19,15:36:40,positive,0.551322340965271,positive,0.7576708793640137,sadness,0.6345564126968384,positive,0.9496444463729858,negative,0.38860011100769043,positive
301,301,benefits arent just dollars if the navigation system improves we will potentially have better patient outcomes less readmissions less burden on coordination by our offices it may help reduce our overall stress and burnout so there are other values to consider here,allan_k_grillMD,2019-07-20,15:00:03,positive,0.821102499961853,positive,0.9008565545082092,joy,0.9747546911239624,negative,0.7855265140533447,positive,0.4350488781929016,positive
302,302,great presentation by about insti weight gain and loss of tdfassociated lipid lowering effect  facts and myths,sebpoule,2019-07-22,00:24:40,neutral,0.6491403579711914,positive,0.7226934432983398,fear,0.4745539128780365,positive,0.8793561458587646,negative,0.3724633753299713,positive
303,303,depressed heres a bench talk to me  the new york times it truly takes a village we all have much to share,PackerTamar,2019-07-23,01:43:15,neutral,0.8502818942070007,neutral,0.5641306638717651,sadness,0.9956467747688293,negative,0.9991693496704102,negative,0.3685159683227539,negative
304,304,i lost a grape in my office today optimistic that in years ill find a raisin,DrNadiaChaudhri,2019-07-24,19:52:49,negative,0.7885934710502625,neutral,0.4525144100189209,joy,0.8084613680839539,positive,0.9703148007392883,positive,0.35754165053367615,positive
305,305,helping your child manage their can be stressful would our new draft quality standard and patient guide be helpful tell us what you think,OntarioHealthOH,2019-07-26,17:55:08,neutral,0.7530699968338013,neutral,0.6345824599266052,sadness,0.796535313129425,positive,0.9867610931396484,positive,0.36687761545181274,neutral
306,306,in the very elderly amp terminally ill why the default to allow everyone one last chance no matter how distressing harmful amp ineffective the intervention can we not allow people to die with compassion and dignity via,AmitAryaMD,2019-07-29,15:48:18,negative,0.6424340009689331,negative,0.8591647744178772,sadness,0.995017945766449,negative,0.8550145626068115,negative,0.35778000950813293,negative
307,307,yes the real question with or no cpr is not really around timing of death but rather the type of death would you rather have an institutionalized death connected to machines and tubes vs a home death focused on comfort surrounded by family,AmitAryaMD,2019-07-30,11:11:44,negative,0.7070651054382324,neutral,0.5518696904182434,sadness,0.8843927979469299,negative,0.9993663430213928,neutral,0.36660975217819214,negative
308,308,they should share their masterpieces with the labstaff stress bake away but not need to share with the committee,DrNadiaChaudhri,2019-07-31,02:25:33,neutral,0.8502318859100342,neutral,0.6353538632392883,joy,0.4471556544303894,positive,0.9964371919631958,positive,0.35079437494277954,neutral
309,309,great points ilan lots to continue to work on one issue you didnt mention is the challenge for patients to navigate our complex health system ohts are trying to bring stakeholders together to coordinate care its a good qi opportunity and could reduce stress on family docs,allan_k_grillMD,2019-07-31,11:39:58,positive,0.8705623149871826,positive,0.8726946711540222,joy,0.9936762452125549,positive,0.9958712458610535,positive,0.383372038602829,positive
310,310,helping your child manage their can be stressful would our new draft quality standard and patient guide be helpful tell us what you think,OntarioHealthOH,2019-07-31,19:40:07,neutral,0.7530699968338013,neutral,0.6345824599266052,sadness,0.796535313129425,positive,0.9867610931396484,positive,0.36687761545181274,neutral
311,311,you know youve reached adulthood when the stress of planning and packing for vacation makes you not want to go on vacation,drfrayn,2019-07-31,21:37:32,negative,0.5609117746353149,negative,0.6955028176307678,sadness,0.629497230052948,positive,0.9960947632789612,negative,0.45464518666267395,negative
312,312,fda approves first novel drug to treat medical burnout via,DocMaximum,2019-08-01,19:50:38,neutral,0.5688875913619995,neutral,0.6026487350463867,joy,0.9539289474487305,positive,0.9913502931594849,positive,0.43869733810424805,neutral
313,313,so sorry to hear of your loss we are all thinking of you and your family we also greatly appreciate the time you took to teach us about caregiving palliative care amp endoflife care with such graciousness and poise with utmost gratitude,AmitAryaMD,2019-08-05,02:32:17,positive,0.9756942987442017,positive,0.8673692345619202,love,0.7085721492767334,positive,0.9795039296150208,positive,0.3954649567604065,positive
314,314,i think knowing their loved one engages in a meaningful recreation activity eases their stress level they love to hear when the intervention we provide is a breakthrough,HamHealthSci,2019-08-05,20:27:01,positive,0.978032112121582,positive,0.9209173917770386,joy,0.9986273050308228,positive,0.9962336421012878,positive,0.5326091647148132,positive
315,315,about  of the time docs suggest treatment that is unnecessary in a medical culture which views death as a failure i suspect this may be much more for patients with terminal illness great blog,AmitAryaMD,2019-08-06,12:18:16,negative,0.6422368288040161,negative,0.6768076419830322,sadness,0.858813464641571,negative,0.9187338948249817,negative,0.35723239183425903,negative
316,316,until we teach everyone what comes after  this may be particularly harmful for those with terminal illness amp very elderly patients cpr saves lives but for those approaching their natural  it could ruin their death,AmitAryaMD,2019-08-06,17:18:30,negative,0.8236587047576904,negative,0.9046774506568909,sadness,0.8946999907493591,negative,0.9476354122161865,negative,0.47739535570144653,negative
317,317,this would be a great plot for a horror movie sadly its real life now,AnandDoobay,2019-08-06,18:28:26,negative,0.7844867706298828,neutral,0.43823233246803284,sadness,0.4608796536922455,negative,0.9916720986366272,negative,0.3808865249156952,negative
318,318,the system is full of organization names acronyms and other terms that can be hard to understand for a useful glossary check out our tools and resources for and search glossary here,OntarioHealthOH,2019-08-09,13:00:49,negative,0.8689860105514526,neutral,0.4546909034252167,joy,0.9932550191879272,negative,0.9996933937072754,neutral,0.35346972942352295,negative
319,319,unfortunately lost both games they played but they had fun which was the important thing,wlharper1,2019-08-11,22:30:34,positive,0.3682887554168701,positive,0.5045138597488403,joy,0.9854407906532288,negative,0.8782296180725098,negative,0.47437694668769836,negative
320,320,i agree with normalizing death amp dying however many cultures use indirect communication strategies and language to talk about death lets use the language which is best for the patient amp family not us check out,AmitAryaMD,2019-08-12,10:20:04,negative,0.563694179058075,neutral,0.5995910167694092,joy,0.8450708985328674,negative,0.9936362504959106,neutral,0.35674992203712463,negative
321,321,i agree it is important to talk about death and in clinical scenarios we have to use language that is appropriate for the patient amp family in the context of their culture the issue is when we dont talk about it at all,AmitAryaMD,2019-08-12,10:37:41,neutral,0.8501392602920532,neutral,0.6460188627243042,joy,0.9892510771751404,negative,0.9997373223304749,negative,0.3624255657196045,negative
322,322,excellent fast fact from on differentiating coma unresponsive wakefulness state minimally conscious state lockedin syndrome and brain death this is such a great resource please download their app,AmitAryaMD,2019-08-12,10:50:14,positive,0.8722819089889526,positive,0.9502611756324768,fear,0.6396680474281311,positive,0.9778448343276978,positive,0.37787482142448425,positive
323,323,as long as we address it the language and communication style we use should be tailored to the wishes of the patient amp family in the context of their culture i agree we shouldnt avoid the conversation and should feel comfortable talking about death and dying,AmitAryaMD,2019-08-12,13:15:37,neutral,0.7948668003082275,neutral,0.6626324653625488,joy,0.9985873699188232,negative,0.9971733093261719,negative,0.35049402713775635,negative
324,324,i agree  a multipronged solution is required including more homecare resources also more than ever we need to normalize death amp dying and make sure all hcps have training in  sharing graphics courtesy of,AmitAryaMD,2019-08-12,13:29:05,neutral,0.7284514904022217,neutral,0.5825436115264893,joy,0.9935024380683899,positive,0.9460585117340088,negative,0.40299224853515625,neutral
325,325,who defines this language imo it should be whatever communication style amp language the patient amp their family use all cultures talk about death but often in a different way than we may be used to there is no norm,AmitAryaMD,2019-08-13,16:01:49,neutral,0.8894297480583191,neutral,0.6320637464523315,anger,0.6546803712844849,negative,0.9992432594299316,neutral,0.3837437331676483,neutral
326,326,respectfully i dont agree with this as it assumes english communication is the norm i regularly have conversations with patients amp families in hindi punjabi or urdu using a direct translation of the words death or dying would be harmful and insensitive,AmitAryaMD,2019-08-13,16:11:45,negative,0.9309129118919373,negative,0.9274795055389404,anger,0.7751379609107971,negative,0.9999301433563232,negative,0.38803669810295105,negative
327,327,i agree that we need to normalize death amp dying however the language we use to communicate with the pt amp family may vary depending on several factors eg culture there is no one word or one style of communication also lets not assume english is the gold standard,AmitAryaMD,2019-08-13,16:30:20,neutral,0.5869702100753784,neutral,0.6002649664878845,joy,0.6729301810264587,negative,0.9998140931129456,neutral,0.35927510261535645,neutral
328,328,beauty  death i hope ,DocMaximum,2019-08-14,00:27:55,negative,0.5154584050178528,neutral,0.5369426012039185,joy,0.7458657622337341,negative,0.7407013773918152,negative,0.35431939363479614,negative
329,329,a perpetual problem and we are very vulnerable the solution is an emr that alerts us and closes the loop quebec still figuring out which emr to implement after years and years and years i feel badly for the patients affected  and the poor docs whove lost their licenses,drzieglergyn,2019-08-15,00:14:31,negative,0.9699960350990295,negative,0.773722231388092,sadness,0.992416262626648,positive,0.6418063640594482,negative,0.44345757365226746,negative
330,330,lets keep in mind that this is not everyones preference in many cultures talking directly about death may be viewed as taboo and may lead to mistrust or even withdrawal from the health care system an indirect communication style may be preferred,AmitAryaMD,2019-08-15,10:02:03,negative,0.680162250995636,negative,0.5736219882965088,anger,0.9895283579826355,negative,0.7407028675079346,negative,0.3681192100048065,negative
331,331,in addressing physician burnout it is also clear that the leadership of firstline leaders across our organizations is the longest lever that we have to address this problem lets create a supportive medical culture amp environment through compassionate leadership,DocSandyB,2019-08-16,16:46:41,positive,0.5531281232833862,positive,0.5388674736022949,love,0.9954323768615723,positive,0.9905574321746826,negative,0.37718793749809265,positive
332,332,i wouldnt use the term relapse to describe an increase in strengthfrequency of my anxietydepression symptoms because  it suggests something discrete to describe something on a continuum and  the term evokes another lapse of judgment for me which feels stigmatizing,catriona_hippma,2019-08-18,16:14:34,negative,0.8421984910964966,negative,0.8222504258155823,sadness,0.9970071911811829,negative,0.9978530406951904,negative,0.39767077565193176,negative
333,333, for all pts we need to have early amp ongoing conversations about preferably starting at diagnosis this should include location of death amp focus of treatment the setting should be empowered to honour these wishes so seniors can age in place,AmitAryaMD,2019-08-18,18:32:12,neutral,0.9367679357528687,neutral,0.7036091089248657,joy,0.9805091619491577,positive,0.9859110116958618,negative,0.35033726692199707,neutral
334,334, overall pts living in are marginalized frail amp extremely vulnerable about  of deaths occur in ltc a number expected to rise significantly over the next two decadesintegrating early approaches would greatly help and should be standard of care,AmitAryaMD,2019-08-18,18:32:17,neutral,0.8026483058929443,neutral,0.5882442593574524,fear,0.9580652713775635,negative,0.8266286849975586,negative,0.4005405306816101,negative
335,335,in ontario major depression is the most common mental illness see tools to get started on the quality standard for major ,OntarioHealthOH,2019-08-19,14:01:36,negative,0.6860408186912537,negative,0.67368483543396,joy,0.6117742657661438,negative,0.9977142810821533,negative,0.3750709295272827,negative
336,336,a very unfortunate amp tragic personal story our system amp those working in it must do much better to acknowledge amp treat suffering a death without dignity amp symptom relief should be viewed as below the standard of care via,AmitAryaMD,2019-08-20,20:50:41,negative,0.951788604259491,negative,0.857017993927002,sadness,0.998562753200531,negative,0.999881386756897,negative,0.5112829804420471,negative
337,337,id consult fever cough weight loss night sweats and this xrayme let me shave my beard first and ill see the patient,sebpoule,2019-08-21,00:56:01,neutral,0.8292738199234009,neutral,0.6484348177909851,anger,0.6016255021095276,negative,0.9492059946060181,negative,0.35516247153282166,negative
338,338,hang in there sadie you know your stuff and it will all go well,DrNadiaChaudhri,2019-08-21,00:59:26,positive,0.7281479239463806,positive,0.7337284088134766,joy,0.9981703758239746,positive,0.9944630265235901,positive,0.43688878417015076,positive
339,339,does anyone else buy pens when stressed or just me nothing fancy,IBmectin,2019-08-21,23:08:57,neutral,0.7839826345443726,neutral,0.5726800560951233,anger,0.8242899179458618,negative,0.9721096158027649,neutral,0.39201441407203674,neutral
340,340,thus perpetuating my stress,IBmectin,2019-08-21,23:13:11,negative,0.9675915241241455,negative,0.8637106418609619,joy,0.5043923854827881,positive,0.9831147193908691,negative,0.44915536046028137,negative
341,341,cancer is stressful enough our team is working together to make it a bit easier for kids with solid tumours,mch_childrens,2019-08-22,17:59:32,neutral,0.8068784475326538,positive,0.4783708453178406,joy,0.6868774890899658,positive,0.9123770594596863,negative,0.3767636716365814,positive
342,342,canadian tb standards  in  in of all reported deaths in canada was due to tb wow,IBmectin,2019-08-22,19:17:03,negative,0.9120391011238098,negative,0.6845903992652893,fear,0.9843915700912476,negative,0.9964666366577148,negative,0.34441691637039185,negative
343,343,multiomics prediction of response rates to therapies to inhibit programmed cell death and programmed cell death ligand  cancer biomarkers  jama oncology  jama network,DoctorJSpicer,2019-08-26,10:22:54,neutral,0.8897557258605957,neutral,0.7651758790016174,fear,0.4042394757270813,positive,0.995198667049408,neutral,0.3721597492694855,neutral
344,344,im glad i work at a place where in the midst of a stressful shift i can routinely ask my consultant colleagues for assistance and still entertain some semblance of humanity,arcandandrew,2019-08-26,13:37:34,positive,0.9179772138595581,positive,0.7734044790267944,joy,0.9822177290916443,positive,0.9987154006958008,positive,0.5326343178749084,positive
345,345,thank you for this we need to proactively discuss harms of er transfer for pts worsened delerium loss of muscle mass nosocomial infections and unnecessary tests amp treatments need to promote any strategy which will allow us to treat in rather than transfer,AmitAryaMD,2019-08-27,00:44:01,neutral,0.7170166373252869,neutral,0.5374411344528198,sadness,0.958013117313385,negative,0.8302783966064453,negative,0.4243743419647217,negative
346,346,congrats to both of you and your family verklempt is the perfect description  literally too emotional to speak  no real translation in french or english for sharing this special milestone,DocSandyB,2019-08-27,01:43:41,positive,0.9869508147239685,positive,0.9838148951530457,sadness,0.9934049248695374,positive,0.947272539138794,negative,0.37097179889678955,positive
347,347,its  dogs can help with weight loss by encouraging regular exercise dog owners participate in minutes of moderate activity weekly compared to nondog owners who only participate in   research by pictured vp medical operations,OakValleyHealth,2019-08-27,17:44:19,neutral,0.5270543694496155,positive,0.712012529373169,joy,0.8943925499916077,positive,0.7976444363594055,neutral,0.36706432700157166,neutral
348,348,aging gravity and excessive forehead muscle activity causes drooping of the eyebrows and deep forehead wrinkles this creates a heaviness around the upper eyelids that often makes a person look constantly sad angry or tired,JeromeEdelstein,2019-08-27,19:46:03,negative,0.9655499458312988,negative,0.8793973326683044,sadness,0.9937123656272888,negative,0.999881386756897,negative,0.4067608118057251,negative
349,349,for sharing congrats to for bravely leading this conversation sadly shaming has been at the core of our professional culture for far too long i know it only too well myself momentum for change is building this is compassionate leadership in action,DocSandyB,2019-08-28,04:55:01,positive,0.5899503827095032,positive,0.762317419052124,love,0.9947788715362549,negative,0.979925811290741,positive,0.3880906403064728,positive
350,350,it was incredibly powerful amp emotional for the audience julie it could not have been more effective for the courage u have shown amp the vulnerability u risk in sharing your story of kates journey your advocacy for the patient perspective amp partnership is having real impact,DocSandyB,2019-08-28,14:32:15,positive,0.9813902974128723,positive,0.9775116443634033,joy,0.9817449450492859,positive,0.9975743889808655,positive,0.404744416475296,positive
351,351,tips on how to reduce stress,JeromeEdelstein,2019-08-28,20:35:49,neutral,0.6005464196205139,neutral,0.7574902772903442,joy,0.7937709093093872,positive,0.9857126474380493,positive,0.41812020540237427,neutral
352,352,is not appropriate in endstage terminal illness these situations are sad yet expected consequences of a society where everyone is allowed to be a fighter deaths are reported as lost a lengthy battle to  amp death itself is viewed as a failure,AmitAryaMD,2019-08-29,01:20:25,negative,0.9649456143379211,negative,0.9588408470153809,sadness,0.8313884735107422,negative,0.9965672492980957,negative,0.4187327027320862,negative
353,353,im going to dear yellow suns see you there support suicide prevention and awareness via,PackerTamar,2019-09-01,23:55:33,positive,0.5197895169258118,positive,0.5280940532684326,joy,0.9431666135787964,positive,0.8929125666618347,negative,0.35906052589416504,positive
354,354,sorry for your loss andrea,IBmectin,2019-09-04,10:59:23,negative,0.733725368976593,negative,0.5987678170204163,sadness,0.9925932288169861,positive,0.9307610988616943,negative,0.6045623421669006,negative
355,355,in a system which explicitly devalues home care amp doesnt support caregivers is a hospital death always a failure isnt how you die not also as important or more important as where you die,AmitAryaMD,2019-09-04,11:05:57,negative,0.9776977896690369,negative,0.9597371220588684,joy,0.9204123616218567,negative,0.9998440742492676,negative,0.370374470949173,negative
356,356, our current social media campaign features a video highlighting our research on the role of chronic stress in low sexual desire,DrLoriBrotto,2019-09-05,03:41:39,neutral,0.9233927130699158,neutral,0.8435318470001221,sadness,0.5924102067947388,negative,0.7494661211967468,positive,0.4860744774341583,neutral
357,357,if you still routinely send chest pain pts with normal trops and a normal or nonsp ecg for stress testing you shouldnt be then you should listen to this free emrap episode with,postgradw,2019-09-07,19:41:23,neutral,0.7012498378753662,neutral,0.6874921321868896,joy,0.9691113233566284,negative,0.5923649668693542,negative,0.3698055148124695,negative
358,358,key to a happy life no stresscoincidence,postgradw,2019-09-08,00:13:04,positive,0.9690770506858826,positive,0.7883867621421814,joy,0.992767333984375,positive,0.9996676445007324,positive,0.5239645838737488,positive
359,359,happy grandparents day from our msh mommy amp daddy ambassadors,OakValleyHealth,2019-09-08,14:46:13,positive,0.99037104845047,positive,0.9802983403205872,joy,0.9985779523849487,positive,0.9946596026420593,positive,0.3915027379989624,positive
360,360,it defines as an environment that is spiritually socially and emotionally safe as well as physically safe for people where there is no denial of their identity of who they are and what their needs are,AmitAryaMD,2019-09-10,11:07:28,positive,0.7678697109222412,positive,0.5786652565002441,joy,0.9973996877670288,positive,0.9982712268829346,positive,0.4059945046901703,positive
361,361,its important contacts call at cope to speak to a crisis worker toronto distress centres offer both crisis and emotional support services by phone at help  or by text through  pm am,OakValleyHealth,2019-09-10,13:25:52,neutral,0.8164979815483093,neutral,0.6824840307235718,sadness,0.7407490611076355,positive,0.9786493182182312,positive,0.3664183020591736,neutral
362,362,most of us know that smoking isnt good for us but not all of us are aware that the habit is particularly dangerous when associated with plastic surgeries smoking puts unnecessary stress on the heart while also,JeromeEdelstein,2019-09-10,16:53:05,negative,0.9594544172286987,negative,0.963981568813324,anger,0.9803758859634399,negative,0.9890791773796082,negative,0.41271349787712097,negative
363,363,we are so grateful to have this supportive team to anyone and everyone who has contemplated suicide or lost a loved one to suicide we are thinking of you today,mch_childrens,2019-09-10,18:47:22,positive,0.9867910146713257,positive,0.8811546564102173,love,0.9931886196136475,positive,0.9800317287445068,positive,0.39877966046333313,positive
364,364,changes in opioid policy recently trying to prevent overdoses and deaths from opioids was when mortality rates started to climb,OntarioHealthOH,2019-09-11,16:10:27,negative,0.7743197083473206,negative,0.626299262046814,sadness,0.49677062034606934,negative,0.9780253767967224,negative,0.5114690661430359,negative
365,365,shift from prescribed from nonprescribed opioid deaths in recent years,OntarioHealthOH,2019-09-11,16:12:15,negative,0.7535586357116699,neutral,0.5198285579681396,fear,0.5959678888320923,positive,0.9933294057846069,negative,0.5368788838386536,negative
366,366,about a third of people at time of death had an active opioid prescription  data but varied widely by age and gender,OntarioHealthOH,2019-09-11,16:13:15,neutral,0.9661182761192322,neutral,0.5801679491996765,joy,0.4098077416419983,negative,0.703437328338623,negative,0.5642540454864502,negative
367,367,diverted opioids from legitimate sources still playing a role in opioid deaths though,OntarioHealthOH,2019-09-11,16:14:33,negative,0.9496650695800781,negative,0.7336991429328918,anger,0.7371013760566711,negative,0.9923428893089294,negative,0.5224154591560364,negative
368,368, stressing that sources of opioids not straightforward,OntarioHealthOH,2019-09-11,16:16:18,negative,0.648842990398407,negative,0.5885278582572937,joy,0.9714136123657227,negative,0.9968968629837036,negative,0.4759487509727478,negative
369,369,is treatment the answer and will it turn the tide of opioid deaths probably no,OntarioHealthOH,2019-09-11,16:28:17,negative,0.5227290987968445,negative,0.6089410185813904,sadness,0.6659365296363831,positive,0.7306929230690002,negative,0.47345438599586487,negative
370,370,  of what makes us sick is social will cause deathsyr by  homicide rate is x gt than other developed countries due to x higher gun homicide ratebut why would activist mds care about what makes people sick amp die eh,AmitAryaMD,2019-09-13,10:55:50,negative,0.9816461205482483,negative,0.9151637554168701,anger,0.6091688871383667,negative,0.9983553290367126,negative,0.43025681376457214,negative
371,371,studies have linked to greater patient satisfaction better outcomes decreased physician burnout and a lower risk of malpractice suits and errors,AmitAryaMD,2019-09-13,11:16:05,neutral,0.7080988883972168,positive,0.5933149456977844,sadness,0.8059433102607727,positive,0.5769117474555969,positive,0.4900360405445099,positive
372,372,the computer was lost at london stanstead should i call copenhagen,durocher1,2019-09-13,14:23:32,negative,0.8914039731025696,negative,0.7060260772705078,sadness,0.869357168674469,negative,0.9981080293655396,negative,0.4321468770503998,negative
373,373,sadly not flying back the way i arrive,durocher1,2019-09-13,17:10:44,negative,0.9409390687942505,negative,0.654823899269104,sadness,0.9720235466957092,negative,0.9511799216270447,negative,0.3835589587688446,negative
374,374,it was the saddest year for baseball fans especially fans its been years since mlb cancelled the season over a labour dispute,JohnsonNeilG,2019-09-14,02:09:46,negative,0.9777258038520813,negative,0.9604182243347168,sadness,0.9091830253601074,negative,0.9996556043624878,negative,0.4471129775047302,negative
375,375,lets discussbased mostly on fearanxiety and published cases of dlg failure mainly vl cd rifamycin and considering this case  vl m cd  mac on truvadadlg and soon aziethrifabutin dlg bid pharmacist said ok dlg once a day with rifa,sebpoule,2019-09-16,20:27:37,neutral,0.7664823532104492,neutral,0.6140602231025696,anger,0.4730081260204315,negative,0.5208185911178589,negative,0.40335792303085327,negative
376,376, falls happen frequently with advanced  typically due to symptoms of bpsd they can commonly lead to hospitalization injury andor death,AmitAryaMD,2019-09-18,00:15:42,negative,0.9300356507301331,negative,0.7969985604286194,sadness,0.5587175488471985,negative,0.9999350309371948,negative,0.4384819269180298,negative
377,377,keeping track of the acronyms and other terms commonly used in the system can be a challenge thats why we created a glossary check it out on our tools and resources page for search glossary here,OntarioHealthOH,2019-09-19,13:00:49,neutral,0.8048763275146484,neutral,0.7114992141723633,joy,0.697063148021698,negative,0.5543214678764343,neutral,0.3413607180118561,neutral
378,378,in addition a clinical event metaanalysis without having individualpatient data and knowing that stroketia and death are competing risks not too sure how some ppl are so lucky to get published whatever and in jacc,RodrigoBagur,2019-09-20,01:48:25,negative,0.7981972098350525,neutral,0.5599942803382874,joy,0.9984140396118164,positive,0.6454435586929321,negative,0.3823961615562439,negative
379,379,hormonal and variants unreasonable irrational emotional and this isnt even touching physical objectification,catriona_hippma,2019-09-21,02:41:08,negative,0.8865931034088135,negative,0.7493721842765808,fear,0.4484195113182068,negative,0.9998757839202881,negative,0.5267174243927002,negative
380,380,ditto just attended the compassion in action conference by to examine the opportunity a few hospitals in canada are members amp hold schwartz rounds these can be an easy win for many hospitalsclinics to work towards a compassionate med culture amp reduce burnout rates,DocSandyB,2019-09-22,15:50:43,positive,0.9669391512870789,positive,0.8654038906097412,love,0.99443519115448,positive,0.9931442737579346,positive,0.3668990433216095,positive
381,381,new publication just in time for my defense on wednesday the results are now out for our oneday workshop for emotional eating,drfrayn,2019-09-23,12:44:47,neutral,0.6689156889915466,neutral,0.7861777544021606,sadness,0.960047721862793,negative,0.9086349606513977,negative,0.3658979833126068,negative
382,382,people with report pain discomfort and loss of mobility an outlining quality care is now available,OntarioHealthOH,2019-09-23,19:00:17,neutral,0.5912134051322937,neutral,0.6241840720176697,joy,0.9944596290588379,positive,0.9904664754867554,negative,0.5288988947868347,neutral
383,383, burnout increases both explicit amp implicit racial bias amongst residents and contributes to disparities in care,AmitAryaMD,2019-09-24,01:39:03,negative,0.9570820927619934,negative,0.8419592380523682,sadness,0.5376640558242798,negative,0.9964653253555298,negative,0.4466361999511719,negative
384,384,brushing my teeth when im stressed is a dilemma do i care more about cavities or the breakfast i just ate,DrNadiaChaudhri,2019-09-24,14:57:19,negative,0.780815839767456,negative,0.7905022501945496,anger,0.6530904769897461,negative,0.908000111579895,negative,0.3791345953941345,negative
385,385,thanks to our volunteer ambassadors for helping to promote this tool to our patients,HamHealthSci,2019-09-24,16:41:54,positive,0.9883514046669006,positive,0.9668761491775513,joy,0.9954108595848083,positive,0.9940352439880371,positive,0.5647055506706238,positive
386,386,for nearly a decade syl corsini was on the brink of death now thanks to a clinical trial at juravinski hospital and cancer centre hes back to his normal self,HamHealthSci,2019-09-24,17:55:36,neutral,0.7268975377082825,neutral,0.6151270270347595,sadness,0.7311792969703674,negative,0.7196545004844666,negative,0.4703238904476166,negative
387,387,he also explains how it applies to massive weight loss patients,JeromeEdelstein,2019-09-25,15:11:56,neutral,0.9514498710632324,neutral,0.8441253304481506,joy,0.5740349888801575,positive,0.9696251153945923,positive,0.4044208526611328,neutral
388,388,keepingtrack of the acronyms and other terms commonly used in the be a challengethats why wecreateda glossary check it out onour tools and resourcespagefor search glossary here,OntarioHealthOH,2019-09-26,15:00:55,neutral,0.7655081152915955,neutral,0.8677645921707153,joy,0.5946561694145203,positive,0.7607349753379822,neutral,0.34206047654151917,neutral
389,389,happy b in winnipeg the home town of my boss  to hear him speak at the canadian association of general practitioners in oncology annual conference he stressed the importance of having a range of skills as a family doc even w a focused practice,allan_k_grillMD,2019-09-27,02:21:58,positive,0.9813750982284546,positive,0.9177515506744385,joy,0.9104853868484497,positive,0.9969179630279541,positive,0.46344655752182007,positive
390,390,excited that phase of our research towards developing an app for managing postpartum depression is complete thanks to and her team who travelled all corners of bc to listen to women for what they need,DrLoriBrotto,2019-09-27,17:48:04,positive,0.9507754445075989,positive,0.9644834995269775,joy,0.9922147393226624,positive,0.9918615818023682,positive,0.47001349925994873,positive
391,391,suicide prevention  please consider help to raise raise money for running for rachael ,PackerTamar,2019-09-27,17:59:26,neutral,0.9357547163963318,neutral,0.794745683670044,anger,0.5261948108673096,negative,0.8264238834381104,positive,0.34250012040138245,neutral
392,392,as per htasadd do antidepressants actually work for patients with alzheimers  consider stopping as increased risk of adverse events no benefit,AmitAryaMD,2019-09-30,13:27:44,negative,0.654132604598999,negative,0.5770075917243958,sadness,0.9081153273582458,negative,0.7394476532936096,negative,0.46191054582595825,negative
393,393,it is not burnout it is moral injury chronic lack of sleep dealing with system issues among others,RodeloKaroll,2019-10-01,22:29:03,negative,0.9031102061271667,negative,0.7781784534454346,anger,0.5994242429733276,negative,0.9983149766921997,negative,0.5684795379638672,negative
394,394,i dont agree our communication about death and dying is greatly influenced by values beliefs culture and religion not everyone is the same,AmitAryaMD,2019-10-02,13:17:14,neutral,0.7551342248916626,negative,0.7142373323440552,joy,0.9922181367874146,negative,0.9987465143203735,neutral,0.36668387055397034,negative
395,395,this continues to break my heart i hope these women recover physically and emotionally perpetrators need the highest possible consequences and we need to eliminate opportunities for them to offend getting rid of frat houses is part of the puzzle,DrLoriBrotto,2019-10-02,13:52:42,negative,0.9707989692687988,negative,0.9571582674980164,joy,0.7151647806167603,positive,0.8283613324165344,negative,0.4749891459941864,negative
396,396,i agree that our bigger issue is a society and medical culture that denies death yet we will win many more hearts by being sensitive to peoples needs rapport and trust is so important and it is the concept of death that matters not the exact words right,AmitAryaMD,2019-10-03,02:02:19,neutral,0.8562639355659485,neutral,0.47531208395957947,joy,0.4778907299041748,positive,0.9682191610336304,negative,0.3641265630722046,neutral
